,OXO-5FI635C Augusta,OXO-5FI661A Augusta,OXO-5FIC132 Augusta,OXO-5FIC600 Augusta,OXO-5FIC601 Augusta,OXO-5FIC602 Augusta,OXO-5FIC603 Augusta,OXO-5FIC606C Augusta,OXO-5FIC607 Augusta,OXO-5FIC609A Augusta,OXO-5FIC609B Augusta,OXO-5FIC611A Augusta,OXO-5FIC612A Augusta,OXO-5FIC612B Augusta,OXO-5FIC618A Augusta,OXO-5FIC618B Augusta,OXO-5FIC618C Augusta,OXO-5FIC618D Augusta,OXO-5FIC622A Augusta,OXO-5FIC622B Augusta,OXO-5FIC622C Augusta,OXO-5FIC636A Augusta,OXO-5FIC636B Augusta,OXO-5FIC636C Augusta,OXO-5FQI691B Augusta,OXO-5LI633B Augusta,OXO-5LI650F Augusta,OXO-5LI651E Augusta,OXO-5LI651F Augusta,OXO-5LI652E Augusta,OXO-5LI652F Augusta,OXO-5LI653E Augusta,OXO-5LI653F Augusta,OXO-5LI654E Augusta,OXO-5LI655F Augusta,OXO-5LI656F Augusta,OXO-5LI657E Augusta,OXO-5LI657F Augusta,OXO-5LI658E Augusta,OXO-5LI658F Augusta,OXO-5PIC605A Augusta,OXO-5RIC606_Y Augusta,OXO-5TIC002 Augusta,OXO-5TIC601 Augusta,OXO-5TIC602 Augusta,OXO-5TIC603 Augusta,OXO-5TIC604 Augusta,OXO-5TIC605 Augusta,OXO-5TIC606 Augusta,OXO-5TIC607 Augusta,OXO-5TIC659 Augusta,OXO-_5FI658A Augusta,OXO-_5FI659A Augusta,OXO-_5FI660A Augusta,OXO-_5FI662A Augusta,OXO-5FI696 Augusta
OXO-5FIC622C Augusta,0.6324864950539948,0.3749366597835584,0.19778198256280355,0.2617586483450087,0.2517263120540143,0.4385950827935674,0.0,0.10014313553169885,0.0,0.0,0.44069292043583896,0.14884857921985484,0.06433198544053509,0.6324366250211559,0.34194330839381726,0.7025410653382131,0.794588678990563,0.12309845348410464,0.07464667263374603,0.62929644212509,3.3440441843062882,0.1894980290890662,0.14019043322439506,0.7410520896376762,0.5046814653661063,0.22803743164185208,0.0039950814313014504,0.6958357658088312,0.26396837684603724,0.005248220900223366,0.0,0.6798299208074554,0.5966899832876833,0.3744776427717107,0.5904006948584755,0.6093716765072252,0.3016155538050098,0.22166653097814004,0.0779048170719201,0.3552822424603357,0.12141692405378901,0.5285574863759761,0.1292043934852547,0.30632434769772976,0.5946948899881219,0.36095646805661064,0.4450540889957315,0.2792542548077197,0.3572295017427196,0.40357992405236853,0.0,0.39501136146260807,0.3525724175259195,0.28795966903203496,0.23710847446072014,0.5375004414017139
OXO-5FIC636A Augusta,0.14367348788717837,0.24201510051406805,0.26105128917527987,0.307581898295032,0.3006692117216416,0.11879119297315244,0.0,0.29657235796796,0.0,0.0216436835538083,0.06121406097000204,0.09390835536921127,0.29334599775193304,0.2863189379084563,0.20632097929454796,0.21498298718070696,0.1507867566124239,0.005916212969547807,0.12959795949672914,0.2477991852913819,0.1985349770189675,2.958161192298295,0.7538787171222947,0.46217495551288,0.45430646099201155,0.19083360656531312,0.0,0.3854346105838329,0.2188202478871486,0.03217846716308914,0.009413181015733407,0.5446223627026829,0.46763180687452177,0.5247386390446449,0.44228164662311853,0.25042129415913683,0.1926507992092863,0.03692899981779885,0.18330464901160992,0.4882107657808268,0.12685803964256204,0.28243737251612533,0.0,0.07575176249545557,0.2951651480731794,0.24530444755959513,0.17328330612729115,0.1509016335236324,0.1858372467322824,0.17703930581671345,0.0,0.2966735937071947,0.23932191428245497,0.0636069412796818,0.07344840996925939,0.3773430570033489
OXO-5FIC636B Augusta,0.10862485187536253,0.18528135089660092,0.24220751783402017,0.19360345094139841,0.17114418770251882,0.22325737588997008,0.00672964269624865,0.23169282137593017,0.009575816724861852,0.0,0.11809185098066344,0.13109003369769123,0.15138094157053228,0.1866932437939921,0.12350827890762961,0.25838702732017316,0.11658888138861645,0.0,0.07381504190369803,0.17104153028161573,0.15281999588075212,0.7622552996879923,2.045639839892292,0.3585620538521639,0.30635631020929743,0.1159459452525109,0.0,0.43467435035977475,0.28544317842288214,0.08019164179827909,0.07579911895175773,0.38009745495255354,0.422356337908651,0.35892692338111765,0.32152438959737273,0.28936661739135827,0.07388023689498358,0.013195551836012509,0.22918499730963626,0.30906660341664427,0.003604923639473512,0.2757038740725082,0.0,0.08156778645924012,0.3151367899476454,0.33814060160010406,0.30203905473697956,0.20012855079667702,0.3003570011973422,0.23121605834231795,0.0,0.19145825074749778,0.25286431869229586,0.0,0.12282667981788631,0.12263613080940639
OXO-5FIC636C Augusta,0.422046060762018,0.4063969788610762,0.475264818782811,0.44539718940588013,0.45015653253454513,0.7629214939792002,0.0,0.1856907222420663,0.0,0.0,0.8629716111081649,0.31687506797750764,0.2906430802468005,0.9155518142827574,0.9511283465198721,1.1114021247974946,1.1236008654415546,0.03925388408455888,0.11505951451018692,0.8536507673223968,0.7410520896376762,0.457045666389551,0.3492387742479246,3.3440441843062887,1.2237498368238864,0.5149620574562688,0.025624400673644132,1.091792563917758,0.28091769205683104,0.0,0.0,1.432949881190742,1.4685574776184307,0.9648567895068765,0.851262597478831,1.2236490902063308,0.4860445850019466,0.28840873001116796,0.18518201865007766,0.6144412050262784,0.0824985900794073,1.0635987002004965,0.0,0.5258750540121779,1.0274120477801838,0.7459923539951756,0.7391317267381239,0.5172679302012977,0.5375405417511785,0.7892321448628792,0.0,0.3230316115034788,0.2838974709064286,0.2566682495833281,0.257931324588081,1.2956541858729598
OXO-5FQI691B Augusta,0.44011845521320003,0.9063689470953018,1.1411426773160795,0.6930214705223872,0.7913672059279486,0.8842932593767343,0.011687494626129613,0.21116701461166842,0.038053816808808705,0.0,0.835889707981817,0.24843943055952344,0.24144980095991286,1.1960514482742548,0.9019859198837228,1.1959646569226268,1.2222293081511035,0.1626766742744099,0.05272385069382146,1.0603416983385796,0.5041339649196925,0.4469584117976706,0.3211353230142522,1.2316859840100336,2.085092913355017,0.7861509505531865,0.0,1.5307931365494347,0.25116286140765975,0.056673419695597804,0.0,1.8144659949803312,1.6229861870758782,1.7055156263180704,1.1227265427608608,1.571901121100144,0.7756721186267215,0.35214051406162694,0.31907270665977805,0.8735614653184385,0.04808451564483196,1.0541490414010652,0.15284861346546652,0.9615990134226271,1.106534866049834,0.7305879031084457,0.9486490520212572,0.6703744671656335,0.7871934174496253,0.7163211283983468,0.033185170629936867,0.9136767555902812,0.8120653973636807,0.7704151571993383,0.9382714321037064,0.9732766660553502
OXO-5LI633B Augusta,0.08429673872785615,0.4828745139452859,0.3160112884721116,0.41816352166064497,0.5780658016377116,0.27758823500686036,0.0,0.10842833377436079,0.08782005000635174,0.0,0.4763740006190713,0.13952096647653356,0.1152340633751674,0.6202572407685707,0.25838566484376857,0.3803917221594997,0.5090853419893671,0.0,0.11949370807423021,0.6597242152110852,0.22803743164185164,0.13905686482935709,0.12091564719944392,0.5149620574562686,0.818488806506938,1.3827954668239406,0.01677432568048154,0.6315383037405544,0.07078565933596415,0.0,0.0,0.8785747695300998,0.6629147285750849,0.5575079923874429,0.16389787816464918,0.6734985449966087,0.34473797222417235,0.24832193856275264,0.11657554681416937,0.47042475205439116,0.06414333831389452,0.45850261824709526,0.0,0.4846217734705103,0.5883953722115598,0.3601840158912908,0.546413096799375,0.27565026079616306,0.4132855217578413,0.46761160445454863,0.0,0.5665411536304825,0.4935201315150579,0.4900291631461924,0.46358091922395284,0.2446432278268975
OXO-5LI650F Augusta,0.025728762594851462,0.0159617120240243,0.000967350280320245,0.0,0.006052359457240142,0.0,0.0,0.01788672146292125,0.0,0.055327246685533904,0.0,0.0,0.0,0.018198869073073443,0.021333242805130492,0.0,0.030183778996858646,0.0,0.0,0.0433442336621257,0.0050644249550457765,0.0,0.0,0.01960859122819336,0.01706876216571751,0.011083441494181834,0.13074705398531394,0.07485846552779996,0.0,0.0,0.0,0.02248631593795203,0.015239158788979967,0.07952921712002525,0.059455406939656896,0.0482333649033837,0.018465618899236924,0.018677781117174774,0.09490081913440207,0.024948925097773467,0.0,0.022208176010412473,0.0091947148577467,0.0,0.010407120246157087,0.009123412472884285,0.0,0.0,0.0,0.0,0.0,0.005725810997405878,0.028511640818633888,0.027841228402472717,0.0,0.027968397341954443
OXO-5LI651E Augusta,0.391048286596809,0.842337492259039,0.804270883761276,0.7657875174076758,0.9254472000904945,0.5905387952588712,0.0,0.3481657082927274,0.0,0.0,1.0228642088678965,0.2163451593223118,0.2210582564292003,1.1500630006788057,0.8364769432391266,0.9844714188756587,1.0353774583839148,0.0,0.02133631491744259,1.0780583637097756,0.694585765808831,0.39702381966603983,0.4330425161969442,1.0917925639177581,1.534761390517689,0.6315383037405544,0.06402142330120952,3.341544184306288,0.2850748365503155,0.0,0.0,1.6631257207425083,1.7146949509706348,1.229836437218176,1.225479385411293,1.7447262630634435,0.9635722528420252,0.5253648153445818,0.3985431848431036,0.9494173525848177,0.11726708905850813,1.1945122866034028,0.05099396901098752,0.7262502262130042,1.2443317218049632,0.7929444671239558,0.9938397834419694,0.6054459617668426,0.8398077464696092,1.104915385131434,0.0,0.8685492666646399,0.8767391696924762,0.8800117536177741,0.7918082885637197,0.9901302745011704
OXO-5LI651F Augusta,0.046880268394621005,0.01567849016697398,0.05980157774110184,0.18442825878635682,0.14058834509437768,0.21845122721209398,0.0,1.0006569942270689,0.0,0.0,0.3529843725201811,0.882081292376347,0.44272826989534764,0.15544439773057217,0.2129355459719724,0.39972749900540316,0.2686693195938852,0.09107544434056702,0.13464760106601892,0.15362185732062716,0.26396837684603724,0.2234724973834381,0.2756926376034494,0.28091769205683104,0.2512053760430355,0.07450597696046257,0.0,0.2850748365503155,3.3440441843062887,0.24775466172438598,0.0,0.5185143207839791,0.4828623323201304,0.21378274262405217,0.6162397944226439,0.28536388845687943,0.30158108707486386,0.32674470925278376,0.5935440641892349,0.45909314051595906,0.004554970917844958,0.1701844134260151,0.0,0.04396834823850915,0.3780751234555,0.25145150561322716,0.1470793660768095,0.1798893678731477,0.08894828647944397,0.2883171020971611,0.07002427030597946,0.09860454631270166,0.17016118774403788,0.04572655273540294,0.147981221828422,0.384769241495178
OXO-5LI652E Augusta,0.0,0.0,0.05372734306044036,0.06300806372613543,0.0785156369442408,0.005140529070351008,0.0,0.12977273415801305,0.0,0.0,0.04415243609076658,0.14843490449073116,0.0754224298255659,0.019445659028562545,0.0,0.026953669558740234,0.006882481077395308,0.09913092440549187,0.008423995876340573,0.0915059003581784,0.005248220900223366,0.03650776090115304,0.09108096610241923,0.0,0.06910583972239781,0.0,0.0,0.0,0.24775466172438598,3.3440441843062882,0.0,0.12099622398309773,0.10681565509525415,0.07434606715579806,0.027313273699115292,0.0,0.0,0.0504272600836817,0.10266546464066639,0.06622443893981611,0.0,0.0,0.022891814179449188,0.0,0.0,0.016679973329151387,0.0,0.03919263330227585,0.0,0.0,0.031877526506888465,0.0,0.0,0.05343105898994249,0.022576090073080035,0.0
OXO-5LI652F Augusta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627770500356682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004675492785926272,0.0,0.0,0.03851412268868515,0.09589122447685794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXO-5LI653E Augusta,0.5877624936371881,0.9389163021068461,0.6948034134672256,0.9306740133619145,0.8910783481798363,0.8969435453440502,0.0,0.5122477924629765,0.0,0.0,1.1596980478131056,0.4502260155049891,0.3151670158555868,1.2563990163097865,1.0246624221933267,1.267410281118103,1.503596508247877,0.17051838276481623,0.17077376519644538,1.2815033038371952,0.6798299208074554,0.5504129790064574,0.3966948690359473,1.432949881190742,1.8141366299009665,0.8785747695300996,0.007244850102446243,1.6631257207425083,0.5185143207839791,0.12099622398309773,0.0,3.344044184306288,2.3906193716008586,0.5593397941310676,1.3790120018999064,1.7743450689404978,1.0121616680957781,0.41587522780165065,0.6541719935409387,1.0428573140690687,0.0617417017192845,1.1914643506221032,0.0,0.9212561060166697,1.5280555408061374,1.0376409364253965,1.221504076441478,0.8517521123261114,1.0111904272186698,1.072250616250117,0.0,0.9715664956995953,0.9411965430310296,0.8602957649363554,0.827320407455213,1.1817919356121633
OXO-5LI653F Augusta,0.5141560219188146,0.9003496961516002,0.7453454266060331,0.925454927456133,0.8782463136637078,0.8468669533425004,0.0,0.5056255749000109,0.0,0.0,1.1977802423552362,0.42508355910842566,0.2716042471602118,1.2424274254116634,1.1289937557889869,1.3058294373892991,1.4987703439952305,0.223453284997571,0.22489721508296157,1.2409051921987042,0.5966899832876833,0.4686843286281306,0.41235210489774365,1.4685574776184307,1.604652742742433,0.6629147285750845,0.029421448721269172,1.7146949509706348,0.4828623323201304,0.10681565509525415,0.0,2.390619371600858,3.344044184306288,0.6960146139020891,1.299781946324355,1.924194383173421,0.9357628655405046,0.4921613245897474,0.670684489773159,1.0582268622966464,0.10956583808843279,1.2390750009145886,0.04854710256560102,0.8780770344199502,1.5066793295000571,0.9871298885308821,1.1857982077559246,0.8049138598572472,0.9320195648211933,1.1413981513539992,0.0,0.9537700081775702,0.9062039220085443,0.7951464064745299,0.7929200879946405,1.1693844167469996
OXO-5LI654E Augusta,0.3410350924405767,0.5776298144900756,0.8176942790218704,0.5102767047582601,0.6221532441768698,0.9898143592056856,0.0,0.22110620242543888,0.0,0.0,0.6979643336619454,0.21019056229356137,0.26936584714324674,1.1345654037468726,0.8674243710492457,1.1724984843840716,0.9430286645632526,0.08486351435759909,0.17112853928937444,1.2757131430046744,0.37430522897860685,0.5239516245892677,0.3562249529377679,0.9648567895068765,1.7055156263180704,0.5575079923874431,0.08124275740482467,1.2298364372181765,0.21378274262405217,0.07434606715579806,0.0,0.5593397941310676,0.6960146139020891,3.340710850972955,0.5373185045698987,1.2396389388103033,0.6817456840261467,0.39231726738082395,0.3856807700371936,0.618806260529569,0.09164721231240769,1.0089992385983055,0.021539391938916186,0.8036549244053948,0.8022352895445837,0.7945994672581502,0.8275074483597371,0.6287817577084986,0.7773211629135148,0.5754919393117828,0.05584089206415177,0.6307456050712894,0.5101976862647972,0.5537835680615415,0.5836623551934763,0.8514330051930772
OXO-5LI655F Augusta,0.3624955661571727,0.7002315459305364,0.39537537057990013,0.46604432263567164,0.48232240054186803,0.49036439365230633,0.0,0.3553197552688463,0.0,0.0,0.7103909781762554,0.5371361084353068,0.15691520084334698,0.7497176159542938,0.5424146430327217,1.0577991254979704,0.794578199210918,0.0666137372508846,0.07909651214546054,0.9063021184387323,0.5904006948584755,0.4406455819631412,0.31726202298320727,0.851262597478831,1.1218932094275273,0.16389787816464896,0.054955406939657614,1.225479385411293,0.6162397944226439,0.027313273699115292,0.0,1.3790120018999064,1.2997819463243552,0.5374677583012422,3.344044184306288,1.1348618073826926,1.1022733116408214,0.5965937726756043,0.5920308688091853,0.8759393750787359,0.07911459539318155,0.7184173906295368,0.001739785876738953,0.38302528616703846,0.9984444267640611,0.5040480496632975,0.6358099079724666,0.3749602116874393,0.37535325558141386,0.7970858683097823,0.0,0.5630923119463485,0.7424674325293417,0.5788702071590976,0.5634543339533233,0.9770057685207623
OXO-5LI656F Augusta,0.3901595262367019,0.8096429665109723,0.9295098738708663,0.7837917050823688,0.8312754366891575,0.5973923522748161,0.0,0.30951348516154287,0.0,0.0,1.0490208863994233,0.29868160040448233,0.20950182899418168,1.1550999413640746,0.8581574250233266,1.0550740706267292,1.1368123813979563,0.0,0.1643226958322268,1.0334184985594241,0.6093716765072252,0.2600569817149512,0.3016060806396852,1.2236490902063308,1.5755677877668108,0.6734985449966087,0.0482333649033837,1.7472262630634434,0.28536388845687943,0.0,0.0,1.7743450689404978,1.9241943831734207,1.240472272143637,1.1348618073826928,3.344044184306288,0.8184989641023281,0.5467154279352076,0.35086306571363757,1.0051914558728043,0.1560493683555193,1.1631133735058987,0.13517939006009883,0.7988033140052471,1.1728390184836348,0.6965816763820163,1.005160930617854,0.5919856822500766,0.7857990712788743,1.0764339149813633,0.040701785056247,0.8332452402846542,0.7650419647385696,0.7720462334373539,0.7437968339506442,0.9388251129675558
OXO-5LI657E Augusta,0.26990456042657396,0.5494551921266146,0.19924390816616322,0.5326496737440825,0.36311513408768326,0.4009067953735874,0.0,0.06345117045588866,0.0,0.0,0.4028341722275952,0.22905976684886697,0.1298867179292289,0.5575312770122709,0.38723078623724794,0.5225927625307496,0.49019389115307055,0.08924767578646975,0.0,0.745523740340098,0.30232983951929615,0.19354026470519825,0.07616479485347183,0.4856526436100057,0.7731241388287415,0.34473797222417213,0.0,0.9635722528420252,0.3001525156462921,0.0,0.0,1.0121616680957781,0.9357628655405046,0.6797456840261469,1.1022733116408214,0.8170703926737564,3.337377517639622,0.3399688630326403,0.4569786929185975,0.2702042224378789,0.01290045045942767,0.5372560656491987,0.015135666913330237,0.2969365261544934,0.4808237864059022,0.3817604022570906,0.5572915563846883,0.29092657672609423,0.40335520657305723,0.4837123550414302,0.019994492745379677,0.5445507403362879,0.5748846372988381,0.5269751998920431,0.5809023215296016,0.5769609927100108
OXO-5LI657F Augusta,0.10579953810127263,0.2206144088308708,0.07568791664220775,0.1544090951688757,0.46589270187895515,0.06606820379709566,0.0,0.3640630377294145,0.0,0.0,0.3636048283116988,0.8275454788793861,0.11735927280935199,0.32676216663778535,0.23098199384601248,0.3824372384172503,0.38300747002507807,0.0,0.09176216372433776,0.29810949378677565,0.22166653097814004,0.029960460709138825,0.010689643363066548,0.28840873001116796,0.34613614351757516,0.2483219385627522,0.009709776899170741,0.5253648153445818,0.32674470925278376,0.0504272600836817,0.0,0.41587522780165065,0.4921613245897474,0.39231726738082395,0.5965937726756043,0.5467154279352076,0.34139743446121207,3.344044184306288,0.23093889529569367,1.085490655547448,0.0,0.22521249428769963,0.0222617705225141,0.06815378421527774,0.5059636751526897,0.09936543585360758,0.27385354613941004,0.06544852979279758,0.15823186489885455,0.4945292985695384,0.05773977390407703,0.2671084327395463,0.2653415532988759,0.23821739747334147,0.2315730514755523,0.275089242147311
OXO-5LI658E Augusta,0.11753676305692773,0.36280715149066234,0.19272776445405837,0.4059420611972935,0.22331864127124268,0.32843497157042556,0.0,0.3923129917116164,0.0,0.0,0.3217420996040916,0.6992648236652652,0.35188845503766997,0.28575180622961405,0.3944157022554333,0.2427564310107324,0.2576873177964334,0.0,0.16248489828321322,0.3546959700443475,0.07883186874365311,0.18239555810251895,0.22435396222405446,0.18518201865007766,0.32437416513945827,0.11457554681416893,0.09490081913440207,0.39826113356105264,0.5860440641892346,0.10277242434762579,0.0,0.6554360628050078,0.6737792185737708,0.3826807700371937,0.591554678332995,0.350196399046971,0.4560046669445712,0.23414997310677155,3.3440441843062887,0.41630755545186426,0.04517062384801562,0.31291306915191,0.0,0.13162534968664774,0.2671562173449171,0.2530175604279159,0.17910320556284498,0.16292428436371775,0.12547173248276478,0.2901353894331873,0.08164479876802622,0.32263455503977667,0.42953931389688105,0.3322857057694657,0.3592307142240916,0.29218338967536006
OXO-5LI658F Augusta,0.04002904835424248,0.5519077326991493,0.3541298479178896,0.600479814163299,0.6794800289255574,0.15877937071306736,0.0,0.516225063482707,0.0,0.0,0.6147592919347855,0.687529473043877,0.2155556988726528,0.5830249504100289,0.6354811935407922,0.6431165889617851,0.6678092940895097,0.0546559253411667,0.16239912283574798,0.589527645746069,0.3552822424603357,0.49026451257869175,0.3057167344388727,0.6144412050262784,0.8760798709378745,0.4704247520543907,0.02494892509777369,0.9494173525848177,0.45909314051595906,0.06622443893981611,0.0,1.0428573140690687,1.0582268622966464,0.6188062605295688,0.8759393750787359,1.0051914558728043,0.2709661271997832,1.085490655547448,0.4172599364042453,3.344044184306288,0.017482684409562133,0.5079499278710098,0.0,0.30050079245758177,0.8049427404884257,0.307018962427819,0.45533385412730754,0.18482211208785637,0.4278945208330893,0.7017220655149896,0.08534165965858964,0.42369404898747254,0.5677206656412643,0.46579446651001755,0.4917788180285396,0.564625762383181
OXO-5PIC605A Augusta,0.0,0.0811463159152539,0.11252773443008124,0.0,0.03605041480304605,0.08749414784663667,0.0,0.03669190588780058,0.0,0.0,0.05542783611631963,0.0028594939287751586,0.0,0.0835275358889116,0.019545844180864247,0.0,0.04277314446657732,0.0,0.00012402132435740398,0.08339642620979637,0.12141692405378901,0.1251156154001376,0.004988138678647669,0.0824985900794073,0.0540491621094783,0.0641433383138943,0.0,0.11726708905850813,0.004554970917844958,0.0,0.0,0.0617417017192845,0.10956583808843279,0.09164721231240769,0.07911459539318155,0.1560493683555193,0.01290045045942767,0.0,0.04517062384801562,0.017482684409562133,3.344044184306288,0.13308984786459055,0.07011526476245544,0.058696104820504136,0.10204215072075362,0.03348122750199911,0.06134954503411727,0.07996340806418534,0.15789736427721124,0.11670822696769179,0.02184980888246857,0.19002692583337133,0.1397380913786268,0.12011421605872119,0.13531530249880586,0.0719187224106248
OXO-5RIC606_Y Augusta,0.4531588674421294,0.7141893570042102,0.43573705777622784,0.46807354212052,0.5608945265921661,0.5995002152296109,0.0,0.0,0.0,0.0,0.8299792316805492,0.13403840669123301,0.07152783827620901,1.4764469434289609,0.6092059314547482,0.8499062488535136,0.7009321571190457,0.0,0.06903429848033626,0.7677877012488836,0.5285574863759761,0.2782382835187618,0.2608507214810092,1.0635987002004965,1.0648214990603644,0.45850261824709504,0.018874842677079506,1.1945122866034026,0.1701844134260151,0.0,0.0,1.1914643506221034,1.2390750009145883,1.0089992385983053,0.7184173906295368,1.1631133735058987,0.5372560656491987,0.22521249428769963,0.31357973581857657,0.5079499278710098,0.13308984786459055,3.344044184306288,0.1480224229270113,0.5635360504492115,0.8446175109579754,0.6262609712465892,0.8889116468725051,0.5549913811402161,0.8006060034390456,0.6984578623592506,0.15911628613875495,0.6821928608874186,0.661077897602464,0.6265204899296974,0.718296700210042,0.799268571220006
OXO-5TIC002 Augusta,0.05279398794773149,0.05112605842980722,0.015430007226420184,0.0,0.0,0.11190050387631878,0.0,0.0,0.0,0.0,0.0,0.0,0.002966927878447212,0.07850148474764129,0.014442476154504558,0.0,0.0,0.0,0.0,0.0,0.1292043934852547,0.0,0.002279217467420658,0.0,0.15348183783018987,0.0,0.007004425326077701,0.05099396901098752,0.0,0.022891814179449188,0.0,0.0,0.04854710256560102,0.0245393919389163,0.001213470087265467,0.13660796148867016,0.013469000246663754,0.0222617705225141,0.0,0.0,0.06886526476245569,0.14618908959367793,3.3440441843062882,0.05292216443133846,0.0,0.025049034873962484,0.036996475154615904,0.021221632523189093,0.04301230293331981,0.027959083843498878,0.1356076869432834,0.006845545480523185,0.05700327291000873,0.11826363995327416,0.05087207875668165,0.059529628287979364
OXO-5TIC601 Augusta,0.2764189036549536,0.6834409190097137,0.19466420955575847,0.6421822507255674,0.5366120349755348,0.49054302211783796,0.0,0.13234044680400436,0.0,0.0,0.42742594977637616,0.033663584923738554,0.028653276848502607,0.6797625475982718,0.1979611634720566,0.5817996950093298,0.617569175395102,0.043007999027042665,0.07470033472520843,0.5871321704121608,0.30632434769772976,0.08528520535978057,0.0807074967100867,0.5258750540121779,0.9660990134226268,0.4846217734705105,0.0,0.7262502262130042,0.04396834823850915,0.0,0.0,0.9212561060166697,0.8780770344199502,0.8036549244053948,0.38302528616703846,0.7988033140052473,0.29493652615449295,0.06815378421527774,0.1263704477258636,0.300500792457582,0.058696104820504136,0.5635360504492115,0.05292216443133846,3.3440441843062887,0.74878616620377,0.4960006030338886,0.7128134263409169,0.4684309804584901,0.668869047040404,0.5606009022869585,0.07891739388151198,0.6734605502206936,0.6517246140378625,0.5721335357286039,0.6636215608672302,0.4438370975089625
OXO-5TIC602 Augusta,0.45017235324741733,0.6684274820227096,0.34371431148928977,0.6548881100545376,0.842669962719989,0.41047292693170334,0.0,0.29037277149546625,0.0,0.0,0.8468744031513067,0.3555784463369842,0.38025401276163917,0.847833764420336,0.5715575749653343,1.0427061235295838,1.0307929073456878,0.15471292647826873,0.06602508665483686,0.6143236581026197,0.5946948899881219,0.3020755750644888,0.32440751226004316,1.0274120477801838,1.1172488395667877,0.58839537221156,0.014098626848798368,1.2443317218049632,0.3780751234555,0.0,0.0,1.5280555408061374,1.506679329500057,0.8022352895445839,0.9984444267640611,1.1728390184836348,0.4808237864059022,0.5059636751526897,0.26338966037247813,0.8049427404884257,0.10204215072075362,0.8446175109579754,0.0,0.7487861662037698,3.344044184306288,0.9696457567720671,1.246727099044187,0.5619392282898201,0.8027502780765512,1.0376431405237678,0.0,0.709810110409089,0.7030957241309457,0.5701229009036939,0.6499342432235857,0.7843897041024586
OXO-5TIC603 Augusta,0.25420959371998464,0.3035491059154949,0.318789784862588,0.32475209473829736,0.4427559918491406,0.4365824747635445,0.0,0.09726388159900745,0.0,0.0,0.5673296534427796,0.13245469793457998,0.1408564559833132,0.6572866060279039,0.42535518038726705,0.753949484401887,0.6028216401554551,0.05464110377769282,0.044998112928947176,0.3300939690885025,0.36095646805661086,0.2544666791188859,0.3335592993536163,0.7459923539951756,0.7317932903138331,0.3601840158912908,0.013167063266535273,0.7954444671239558,0.25145150561322693,0.016013306662483906,0.0,1.0376409364253967,0.9871298885308823,0.7945994672581502,0.5040480496632975,0.6965816763820163,0.37690325939994773,0.09936543585360758,0.25427246238870027,0.307018962427819,0.03348122750199911,0.6262609712465892,0.026477606302533818,0.4960006030338886,0.9696457567720673,3.344044184306288,0.7170733817314789,0.657245798115218,0.6467907907855834,0.6632507892110802,0.02317893297345508,0.36265668366157655,0.317471857313246,0.2689936972448015,0.3184143435961768,0.6235953815888076
OXO-5TIC604 Augusta,0.37772685185298727,0.6715304500614019,0.3141100987616414,0.5325504384065811,0.7320449863174869,0.5283584792714922,0.0,0.10072484244787905,0.0,0.0,0.6100394207874338,0.17922239690301023,0.246504187995241,0.8856791834933597,0.5485999912188206,0.7678806331903876,0.7525737486517743,0.06852152150742752,0.1068178298670599,0.7320327248954146,0.4450540889957315,0.17328330612729115,0.2976183160361603,0.7391317267381239,0.945705162637807,0.546413096799375,0.0,0.9938397834419697,0.1470793660768095,0.0,0.0,1.221504076441478,1.1857982077559246,0.8275074483597371,0.6358099079724664,1.0051609306178542,0.5611163427094747,0.27385354613941004,0.1756416671013068,0.45533385412730754,0.06134954503411727,0.8889116468725051,0.036996475154615904,0.7128134263409169,1.246727099044187,0.7167792640844204,3.3440441843062882,0.8776748237581322,1.1443075949832995,0.9954720888975115,0.0,0.7649561302572214,0.6703746167878291,0.6040521628558826,0.7133027075773364,0.6971894294795429
OXO-5TIC605 Augusta,0.18514743507476128,0.32487285454144077,0.19072095826502888,0.23704723379398507,0.3160562730007155,0.46650715448666924,0.0,0.10530577294085419,0.0,0.0,0.36073591192094856,0.0997930685485311,0.12253347633894673,0.5145627419367345,0.2878221502773872,0.5331218938535507,0.4476764044468027,0.019899451169394844,0.018807732069540783,0.2869834892036258,0.2792542548077197,0.1475931601342766,0.19406627560608758,0.5172679302012977,0.6736537069317152,0.27565026079616306,0.0,0.6054459617668426,0.1798893678731479,0.03919263330227585,0.0,0.8517521123261114,0.8049138598572472,0.6287817577084986,0.3749602116874393,0.5919856822500769,0.2929265767260949,0.0654485297927978,0.16292428436371775,0.18482211208785637,0.07996340806418534,0.5549913811402161,0.021221632523189093,0.4684309804584901,0.5619392282898199,0.657245798115218,0.8776748237581322,3.3440441843062882,0.5912937231755726,0.5288712181035395,0.017862576173956146,0.361468823965984,0.28556405377555794,0.2150182447236375,0.36707659833810946,0.4288554154048967
