,OXO-5FI661A Augusta,OXO-5FI696 Augusta,OXO-5FIC132 Augusta,OXO-5FIC600 Augusta,OXO-5FIC601 Augusta,OXO-5FIC602 Augusta,OXO-5FIC603 Augusta,OXO-5FIC606C Augusta,OXO-5FIC607 Augusta,OXO-5FIC609A Augusta,OXO-5FIC609B Augusta,OXO-5FIC611A Augusta,OXO-5FIC612A Augusta,OXO-5FIC612B Augusta,OXO-5FIC618A Augusta,OXO-5FIC618B Augusta,OXO-5FIC618C Augusta,OXO-5FIC618D Augusta,OXO-5FIC622A Augusta,OXO-5FIC622B Augusta,OXO-5FIC622C Augusta,OXO-5FIC636A Augusta,OXO-5FIC636B Augusta,OXO-5FIC636C Augusta,OXO-5FQI691B Augusta,OXO-5LI633B Augusta,OXO-5LI650F Augusta,OXO-5LI651E Augusta,OXO-5LI651F Augusta,OXO-5LI652E Augusta,OXO-5LI652F Augusta,OXO-5LI653E Augusta,OXO-5LI653F Augusta,OXO-5LI654E Augusta,OXO-5LI655F Augusta,OXO-5LI656F Augusta,OXO-5LI657E Augusta,OXO-5LI657F Augusta,OXO-5LI658E Augusta,OXO-5LI658F Augusta,OXO-5PIC605A Augusta,OXO-5RIC606_Y Augusta,OXO-5TIC002 Augusta,OXO-5TIC601 Augusta,OXO-5TIC602 Augusta,OXO-5TIC603 Augusta,OXO-5TIC604 Augusta,OXO-5TIC605 Augusta,OXO-5TIC606 Augusta,OXO-5TIC607 Augusta,OXO-5TIC659 Augusta,OXO-_5FI658A Augusta,OXO-_5FI659A Augusta,OXO-_5FI660A Augusta,OXO-_5FI662A Augusta,OXO-5FI635C Augusta
OXO-5FIC609B Augusta,-0.04881544435776595,-0.29058252209027075,-0.1737777268123149,0.05915725335530944,0.17789694955112118,-0.4411791896523455,,-0.37954906816421746,,,1.0,-0.42559271376241536,-0.32241750156782173,-0.3190774908948716,-0.2466429669015896,-0.1589016791521184,-0.42938564712803245,0.22838331076000312,-0.054634947528038866,0.06302395219247997,-0.1469144937457651,0.07841374861502495,0.03667975399578977,-0.10547549322274778,-0.022774110148222143,0.2829131376823182,0.01031639461222565,0.07302538044109101,-0.5119355338563708,0.017416663596463686,,0.04206383313717121,0.005389163098228308,-0.13496413647111247,0.3181550662047572,-0.09930740862316399,0.029682726389599026,-0.3622074557068241,0.29623138482937794,-0.3386154896136843,0.07105565610244795,0.04798737085579026,-0.07885374370839823,0.1988125772338099,0.06971621439919284,0.30372275286710987,-0.05297183859159931,0.04183329488651617,0.08736210429937655,0.2682075138862213,-0.0885743428431259,-0.04292259296830909,-0.06529650316827794,0.020474885616144172,-0.013629760762813827,-0.16629694457819816
OXO-5FIC611A Augusta,-0.3538493301109753,0.3125913968858525,-0.19933347529866288,-0.42944339883305627,-0.38504360964750073,0.018998282415632537,,0.9095208049645289,,,-0.42559271376241536,1.0,0.6138008018886163,-0.038831999020950976,-0.19099868002791268,-0.19417897635916712,-0.057962641386005403,-0.1015355450722091,0.4022329235299324,-0.2029437079264945,0.3136518998348494,0.43272001532759435,0.4680869367358577,0.14009149389876296,0.30964456260215373,-0.4250953840714139,-0.21793919852922927,-0.4074804766573007,0.7840962486262913,-0.3589985199713233,,0.23131223264919204,0.29677256742166586,0.3184552374604944,-0.38603659361886405,0.45976935594755947,-0.2552900371295651,0.7660735293876093,-0.6786285039693393,0.8316320980438845,0.11444536972880805,0.026584341231426136,-0.11939729095988856,-0.32431964780510436,0.02692975189206671,-0.14021742999684328,0.20722130823992024,0.14385117784743573,-0.016151381751153486,-0.047760995115588685,-0.031099849003037857,-0.390932948074892,-0.35342411398898027,-0.36084173312420326,-0.31696075306658866,0.20776166925186854
OXO-5FIC612A Augusta,0.071220518020492,0.30692128335784685,0.03507532106263009,0.10939777547838833,0.08635403182919121,0.222614101184881,,0.589326177223421,,,-0.32241750156782173,0.6138008018886163,1.0,0.2592331397823919,-0.03645579083243864,-0.11076086625750385,0.09348321798030931,-0.04413569630811719,0.1569982209116968,0.18379684451421816,0.36877097092815403,0.2784126067340321,0.31482903611841695,0.23271523357691798,-0.19389028441831752,0.08178398821070511,0.07391333559715398,0.1613251729943031,0.5027000143596843,-0.3672500016908493,,-0.244622609171663,-0.2006878347178005,-0.12447646552382612,-0.03474830267171808,-0.08681916738097666,0.2691004194306116,0.3678336784717247,-0.3274175722846504,0.29457096349637574,0.0031282790787302292,-0.09539317454131807,-0.06364491369997288,0.08238396227379906,-0.3021216476963269,-0.29166602947612386,-0.053289805826971466,-0.06966154282153576,0.056056232246585534,0.01546615751480314,-0.02411764231135038,0.04161781417686144,0.06048302569419017,0.08695195468495008,0.08388040159796746,0.2610269931787019
OXO-5FIC612B Augusta,0.6721871573452638,0.6807111028032595,0.2917159692863449,0.4742061998578364,0.5057743245362543,0.7505336946629779,,-0.049282214670872036,,,-0.3190774908948716,-0.038831999020950976,0.2592331397823919,1.0,0.5556663194232342,0.7168216446020966,0.6012912050942019,-0.11556184591179829,-0.2175294129201085,0.6337377009427988,0.5076123730372465,-0.299917740466248,-0.3283007513773741,0.7411125709543378,-0.47935166677633273,0.4965724503563262,0.18521360522519867,0.5069951691356828,0.02029927565663728,-0.0974213836774126,,-0.42320276125776435,-0.426710655320332,-0.4139676938292954,0.48502886570771403,-0.5075553840121809,0.6965357110398424,-0.11950630545259411,-0.03828885030064395,-0.2467703057389206,0.13993633033237143,0.02575927034156078,0.1262425496617893,0.5493584841208128,-0.7309280216605292,-0.7637193717662307,-0.5114526247729939,-0.6072669747956153,-0.3280216392447396,-0.409062875230663,-0.038744687663469564,0.6972623949759689,0.6643061885111693,0.6965621427137423,0.6693831948147873,0.7141788101241769
OXO-5FIC618A Augusta,0.49670298095361776,0.28648821079028,0.6594879025447216,0.4145912403364144,0.29846227692138066,0.5019548155365289,,-0.2109082452438454,,,-0.2466429669015896,-0.19099868002791268,-0.03645579083243864,0.5556663194232342,1.0,0.5373898725078119,0.6569827390048958,-0.11953924913933482,-0.1916809732838162,0.22942044378679727,-0.13607933156172733,-0.20808425064590952,-0.16700106554554617,0.09125338495750054,-0.39856868441335075,0.20067017267086149,0.026367537442357505,0.36988960294097367,-0.08961958678224526,0.05624892386967411,,-0.46345641778185936,-0.46888866427402603,0.07180147706161696,0.2708597455998683,-0.42902425731351007,0.22579919440571125,-0.30877229929368005,-0.13229584032322284,-0.3039822884787068,0.029941812924227477,-0.4253208883752818,0.09158782896084419,0.2988479852443936,-0.2354172978951905,-0.5104684256799578,0.01627048302264955,-0.1385503512221828,0.13389101941572243,-0.042860577509346395,0.030957119488179308,0.4641659540986298,0.47970427047852787,0.4875930294199517,0.49344537867438754,0.22696053257931073
OXO-5FIC618B Augusta,0.49387761984494155,0.4607251000113568,0.16653919670845047,0.12525617023904723,0.31619435879709773,0.4460042178792572,,-0.2873259722576265,,,-0.1589016791521184,-0.19417897635916712,-0.11076086625750385,0.7168216446020966,0.5373898725078119,1.0,0.4919431162820539,0.014415894266044471,-0.28324942882685245,0.45222968346569886,0.3462708135466328,-0.3034536051293498,-0.3924466808448138,0.63635000879443,-0.1941482925860827,0.3131334339931971,0.1628831186038777,0.23227907914078455,-0.13307803113520583,-0.007507848356786165,,-0.059655516012505974,-0.0811449605662565,-0.3034293773720503,0.5469111458127129,-0.2473204886052454,0.48330794110798825,-0.1545805378386422,0.03637585918434332,-0.19068771592204287,0.08058081958400247,0.3833754483392663,0.11905895361137629,0.4247290205907453,-0.5674035738873621,-0.7532531475170247,-0.5249471161929427,-0.6791664957569901,-0.5398188675942927,-0.5476046671028485,-0.019682699905478454,0.5247326629711363,0.4976352507871556,0.49773803659578797,0.49945560545108736,0.5085307667345362
OXO-5FIC618C Augusta,0.4809248422494115,0.46459921623565564,0.14975693126021442,0.3608683281937452,0.2978411152288306,0.451799376563198,,-0.0008630233868546707,,,-0.42938564712803245,-0.057962641386005403,0.09348321798030931,0.6012912050942019,0.6569827390048958,0.4919431162820539,1.0,-0.056914292082873755,-0.1153907459318626,0.35682559015118975,0.2905274930376706,-0.42697931084945884,-0.1363153969194319,0.38211192243412206,-0.31740250532620023,0.27745824670718144,0.16506770005122068,0.30665433385486224,-0.019381815233729643,0.08888494783273834,,-0.3180733449767425,-0.3171753216719765,-0.21126187654660222,-0.020819902355821845,-0.31996026481846224,0.23969801228158175,-0.1304198004697874,0.06790533699056574,-0.1586499315849104,0.09998130403677748,-0.15714369722931595,0.04949138841362963,0.29937716966644073,-0.39440335166197527,-0.4294640131130674,-0.15772283310176397,-0.23307710536073112,-0.06420824988781323,0.018950864994521793,-0.03727750991705442,0.4724522097465611,0.4512696116358965,0.47785498770347773,0.4255474028890871,0.5331160469571725
OXO-5FIC618D Augusta,0.04704019815098092,-0.05843337703209654,-0.108673680010742,-0.01198407019062637,0.06010771811113026,-0.06809047773414674,,-0.15162105754355337,,,0.22838331076000312,-0.1015355450722091,-0.04413569630811719,-0.11556184591179829,-0.11953924913933482,0.014415894266044471,-0.056914292082873755,1.0,0.1909973843447066,0.07971822534872368,0.03674631769557916,-0.028123706242421893,-0.004528026978857511,0.0527394854729839,-0.0100277891222438,0.10279532838791257,0.19914490868989868,0.023835173512938467,-0.19523723270348362,-0.2828029318004731,,0.03860438079233815,0.02139361590101486,-0.1262603297699714,0.10345092131122331,-0.041773320021717596,0.07550230471111417,-0.03183933850197447,0.24160844826390537,-0.08585709514309928,0.16257779175672715,0.09683778589888833,-0.025844726789833655,0.0965035065222945,0.04897322201134886,0.13584344095031708,-0.04612034703191783,-0.013105901093829118,0.00933437531051196,0.2222477619246117,-0.08984907115111769,0.09575007735303243,0.03400516010459886,0.06644477730611532,0.0808391095587853,-0.06249272531676407
OXO-5FIC622A Augusta,-0.22436276012381162,0.05532032075911757,-0.14968240027872456,-0.2516243566797175,-0.22896103024458764,-0.1138742221132756,,0.4251364372515281,,,-0.054634947528038866,0.4022329235299324,0.1569982209116968,-0.2175294129201085,-0.1916809732838162,-0.28324942882685245,-0.1153907459318626,0.1909973843447066,1.0,-0.17596908002804446,0.07848235258750748,0.1420709917849949,0.22963561861398754,-0.02427884175046916,0.14923902464320532,-0.2054287647939784,-0.06335122951299076,-0.2008968032138788,0.2607986527162977,-0.1673070336509272,,0.10977095110415921,0.13315697444962582,0.14597529480313431,-0.2731268409367747,0.2194445111368912,-0.1991042250017609,0.25869334817934303,-0.19666857252195002,0.3625361030694748,-0.08675623566204624,-0.09758005659642445,-0.041130265434116006,-0.24799531476188452,0.1594134666052786,0.17690117276210873,0.29609983062583717,0.31992779537762045,0.176745421577203,0.21259502965658186,0.07882934677633063,-0.22064120032399623,-0.2287216696408227,-0.21415469690617253,-0.23443659209507725,0.004756151808536101
OXO-5FIC622B Augusta,0.8542106840431816,0.31678148940156103,0.07084771232218927,0.6189572829972605,0.7993349077770641,0.2899285472730778,,-0.1936552768684027,,,0.06302395219247997,-0.2029437079264945,0.18379684451421816,0.6337377009427988,0.22942044378679727,0.45222968346569886,0.35682559015118975,0.07971822534872368,-0.17596908002804446,1.0,0.5654239098809987,-0.1618876218215127,-0.04907781053923932,0.5196821182635721,-0.7927954209929965,0.796170239983745,0.2631077192504021,0.8081828295574618,-0.027034276586294842,-0.2535868716226392,,-0.6653404137988914,-0.674294582400329,-0.813457055960265,0.6615901107088991,-0.7871034465654971,0.7947238731324625,-0.3957153949624462,0.15382775855171826,-0.5792528941066485,0.057279625057589365,0.014296428919041586,0.002719446269115774,0.7934222390040937,-0.6528669026254582,-0.4619227627898601,-0.472343496468535,-0.4607039089759532,-0.01305757003653028,0.03168257297853368,-0.009156603047316617,0.8445095419378206,0.8392302941285704,0.8596373110586283,0.8578685961966793,0.5362196490735328
