,OXO-5FI661A Augusta,OXO-5FI696 Augusta,OXO-5FIC132 Augusta,OXO-5FIC600 Augusta,OXO-5FIC601 Augusta,OXO-5FIC602 Augusta,OXO-5FIC603 Augusta,OXO-5FIC606C Augusta,OXO-5FIC607 Augusta,OXO-5FIC609A Augusta,OXO-5FIC609B Augusta,OXO-5FIC611A Augusta,OXO-5FIC612A Augusta,OXO-5FIC612B Augusta,OXO-5FIC618A Augusta,OXO-5FIC618B Augusta,OXO-5FIC618C Augusta,OXO-5FIC618D Augusta,OXO-5FIC622A Augusta,OXO-5FIC622B Augusta,OXO-5FIC622C Augusta,OXO-5FIC636A Augusta,OXO-5FIC636B Augusta,OXO-5FIC636C Augusta,OXO-5FQI691B Augusta,OXO-5LI633B Augusta,OXO-5LI650F Augusta,OXO-5LI651E Augusta,OXO-5LI651F Augusta,OXO-5LI652E Augusta,OXO-5LI652F Augusta,OXO-5LI653E Augusta,OXO-5LI653F Augusta,OXO-5LI654E Augusta,OXO-5LI655F Augusta,OXO-5LI656F Augusta,OXO-5LI657E Augusta,OXO-5LI657F Augusta,OXO-5LI658E Augusta,OXO-5LI658F Augusta,OXO-5PIC605A Augusta,OXO-5RIC606_Y Augusta,OXO-5TIC002 Augusta,OXO-5TIC601 Augusta,OXO-5TIC602 Augusta,OXO-5TIC603 Augusta,OXO-5TIC604 Augusta,OXO-5TIC605 Augusta,OXO-5TIC606 Augusta,OXO-5TIC607 Augusta,OXO-5TIC659 Augusta,OXO-_5FI658A Augusta,OXO-_5FI659A Augusta,OXO-_5FI660A Augusta,OXO-_5FI662A Augusta,OXO-5FI635C Augusta
OXO-5FIC609B Augusta,0.5205322415309972,0.7279297731220757,0.4387805824616753,0.4218085270566383,0.48707873372801114,0.34072785822855467,0.0,0.1675667638561431,0.0,0.0,3.344044184306288,0.2367936941820683,0.0,0.765839692610808,0.5968768902041313,0.8942492008513443,0.7820118204981616,0.21752405960754917,0.030193224243894257,0.6152310475487099,0.44069292043583896,0.0699644618276003,0.10536143502575834,0.8629716111081649,0.8309801415271236,0.4763740006190713,0.0,1.0203642088678966,0.3529843725201811,0.04415243609076658,0.0,1.1596980478131056,1.1977802423552362,0.697815079930602,0.7103909781762554,1.0490208863994233,0.4012865531799763,0.3636048283116988,0.32171246997446223,0.6147592919347855,0.05542783611631963,0.8299792316805492,0.0,0.42742594977637616,0.8468744031513067,0.5673296534427794,0.6100394207874338,0.36073591192094856,0.509482830004715,0.6057609093303009,0.0,0.5370542672776821,0.536289133376715,0.5228690127823961,0.4011937115834998,0.20645914154909129
OXO-5FIC611A Augusta,0.07960681837559047,0.19454262071861894,0.13068206652829684,0.3030130912727427,0.17198843696586952,0.08206285016567483,0.0,0.9254807789219384,0.0,0.0,0.2367936941820683,3.344044184306288,0.5889850054997474,0.048954260501961055,0.2205719444001275,0.275892984982272,0.2813871260562295,0.1346880302447544,0.2380796898319657,0.21725159572060004,0.14884857921985484,0.0953454839813399,0.12870114637018526,0.31687506797750764,0.23239897460621117,0.13952096647653311,0.0,0.2163451593223118,0.882081292376347,0.14843490449073116,0.0,0.4502260155049891,0.42508355910842566,0.21019056229356137,0.5371361084353068,0.29868160040448233,0.22914905256315343,0.8275454788793861,0.7017788096792517,0.687529473043877,0.0028594939287751586,0.13403840669123301,0.0,0.033663584923738554,0.3555784463369842,0.13245469793457998,0.17922239690301023,0.09979306854853087,0.1035976879856344,0.30653779570363104,0.0348837039250407,0.08810339981416782,0.15548244831889368,0.09843249375389673,0.09211987038391811,0.03278880521147398
OXO-5FIC612A Augusta,0.12064292179062441,0.14421326548211688,0.2007147619116263,0.08504342737205617,0.1103731865297255,0.07790907041611561,0.034727093094134354,0.41589946951986967,0.06935943002073941,0.0,0.003978398055285215,0.5757760522397035,2.5033010118440746,0.2021465799043205,0.2442349028482429,0.0,0.12319569600659452,0.0,0.2259512374086854,0.13480071990988307,0.08140387843564367,0.26265452791516,0.1577854254969493,0.24525180468044638,0.2244142447838997,0.07558756339011818,0.001590696673267722,0.2570835770961315,0.4435626043859813,0.07557204367313153,0.031668270290214906,0.30892708881002306,0.28795749328957543,0.26720868326822256,0.1583571478329362,0.2089209703539714,0.15669039067485713,0.11098803236379196,0.36365181474904906,0.21094792079045765,0.0,0.06538491432003912,0.025856487873840983,0.021627486854817857,0.38556406949282795,0.1344337835322702,0.25865296367162127,0.12332972751128501,0.036347459431207874,0.14704498641959862,0.06511069526191093,0.03920006117576147,0.17673225000505655,0.10683966905063658,0.16844500578939403,0.0
OXO-5FIC612B Augusta,0.8321749501708193,0.8275131305819077,0.6546623582665525,0.5233625703959857,0.7626538359187749,0.7237929923286455,0.0,0.10960914026875024,0.0,0.0,0.765839692610808,0.048954260501961055,0.21375725827905834,3.344044184306288,0.7589017649482264,0.8635049248402824,0.8568351987590872,0.0,0.10487262192364355,0.9208109517881149,0.6324366250211557,0.2919803361507367,0.18861182622186634,0.9155518142827574,1.1959352926102733,0.6202572407685705,0.016817427002575158,1.1500630006788057,0.15544439773057217,0.019445659028562545,0.0,1.2563990163097862,1.2424274254116634,1.1347169188983877,0.749717615954294,1.1550999413640746,0.5575312770122709,0.32676216663778535,0.28575180622961405,0.5830249504100289,0.0835275358889116,1.4764469434289609,0.07850148474764129,0.6797625475982718,0.847833764420336,0.6562598203136187,0.8856791834933597,0.5145627419367345,0.7505303423691321,0.7176565283876439,0.028129638265978585,0.8624122668263756,0.7763087556345842,0.8734369075333932,0.7796521974203126,0.48898253519271107
OXO-5FIC618A Augusta,0.5641734730713073,0.786673725837657,0.6093220671861861,0.45295194838991515,0.25199769985443865,0.7089041549839505,0.0,0.17793824719785523,0.0,0.0,0.5968768902041313,0.2205719444001275,0.22254233483364994,0.7589017649482264,3.3440441843062882,1.169170944200344,1.26270715346809,0.015055103085482191,0.20953651538738205,0.7550399106701442,0.34194330839381726,0.20280932428289278,0.14260352493792272,0.9511283465198721,0.903215717863521,0.2583856648437681,0.024844897816786116,0.8364769432391264,0.2129355459719724,0.0,0.0,1.0246624221933267,1.1289937557889869,0.8674243710492457,0.5424146430327217,0.8581574250233266,0.3858022148086766,0.23098199384601248,0.3944157022554333,0.6354811935407922,0.019545844180864247,0.6092059314547482,0.014442476154504558,0.1979611634720566,0.5715575749653343,0.42535518038726705,0.5485999912188206,0.2878221502773872,0.36524437483090777,0.5214838641293698,0.0,0.4106284780266627,0.4612280277845522,0.5058594984061049,0.4536282571647985,0.16271718989399053
OXO-5FIC618B Augusta,0.6035944894307028,1.0889993102150628,0.5389375533593381,0.4777091351279421,0.5437235143837023,0.6424828998347376,0.0,0.33460793623867957,0.0,0.0,0.8942492008513443,0.275892984982272,0.0,0.8635049248402824,1.169170944200344,3.3440441843062887,1.3615728953020798,0.2362536837745144,0.06229340589298671,0.7390140919540791,0.7025410653382131,0.21288689583244214,0.2451113030444496,1.1114021247974946,1.21085297285506,0.3803917221594997,0.013937234424562739,0.9832214188756585,0.39972749900540316,0.026953669558740234,0.0,1.267410281118103,1.3058294373892994,1.1724984843840716,1.0577991254979702,1.0550740706267292,0.5225927625307496,0.3824372384172503,0.2427564310107324,0.6431165889617851,0.0,0.8499062488535136,0.0,0.5817996950093298,1.0427061235295838,0.7542619844018872,0.7678806331903876,0.5331218938535507,0.5536327114785826,0.7527162016976678,0.02148593834003165,0.5342174926986609,0.5649856541868625,0.47762314075501555,0.5530511142237584,0.5126410409686764
OXO-5FIC618C Augusta,0.6043902657477802,0.9493112489627573,0.4297514128223985,0.446210841407916,0.5762062706939797,0.9267691745155702,0.0,0.280994937361017,0.0,0.0,0.7820118204981616,0.2813871260562295,0.11383822551122336,0.8568351987590872,1.26270715346809,1.3615728953020798,3.3440441843062882,0.20910479969560614,0.09785210198093175,0.8612358692952569,0.794588678990563,0.1543666336551741,0.12228323411743514,1.1236008654415546,1.2229813027221175,0.5090853419893668,0.022075262513341798,1.0353774583839146,0.2686693195938852,0.006882481077395308,0.0,1.5035965082478768,1.4987703439952307,0.9430286645632524,0.794578199210918,1.1368123813979563,0.49019389115307055,0.38300747002507807,0.2574889050980209,0.6678092940895097,0.04277314446657732,0.7009321571190457,0.0,0.617569175395102,1.0307929073456878,0.6028216401554549,0.7525737486517743,0.4476764044468027,0.6047636294455683,0.6828814130614735,0.018790207690790872,0.47254101801187165,0.5448355929294064,0.41933913434582637,0.5594199686953849,0.48578162498192157
OXO-5FIC618D Augusta,0.0860928879918137,0.19404196658625184,0.06758034327858153,0.01769566870501693,0.0343662920777521,0.0278738156282472,0.0,0.0,0.0,0.0,0.21752405960754917,0.1346880302447544,0.0,0.0,0.015055103085482191,0.2362536837745144,0.20910479969560614,3.3440441843062882,0.02368892554010804,0.17550932857431922,0.12309845348410464,0.00962644049285677,0.0,0.03925388408455888,0.1560351913377258,0.0,0.0,0.0,0.09107544434056702,0.09913092440549187,0.0,0.17051838276481623,0.223453284997571,0.08486351435759909,0.0666137372508846,0.0,0.08932674984668587,0.0,0.0,0.0546559253411667,0.0,0.0,0.0,0.043007999027042665,0.15471292647826873,0.05464110377769282,0.06852152150742752,0.019899451169394844,0.10636955317992358,0.04887775730655397,0.15278977545841554,0.018638596401740593,0.06838255141152327,0.0,0.06564183775590537,0.14531462900355718
OXO-5FIC622A Augusta,0.08065400372642695,0.038153026026817916,0.09491477865071207,0.10873580451986253,0.07446284218091437,0.042910080624574576,0.03024014456399371,0.2613315138499668,0.0,0.0,0.032957994764814424,0.23807968983196592,0.21055806037674207,0.10361901320645495,0.2025972032548975,0.05946626363440499,0.0960505148585955,0.01717137452403894,2.323819096355221,0.05305528829719508,0.06790011724133316,0.16511485150994476,0.03390988514723725,0.11160550251243673,0.0747813479088264,0.13300351635403507,0.0,0.02362259387729093,0.13673050858613767,0.011522570725384762,0.0,0.17547114600248337,0.23156577093746034,0.1759676003778048,0.07558540305288064,0.1568750301665245,0.0,0.09176216372433821,0.16003226684933747,0.16131701640529594,0.001853097828374839,0.06649933298018018,0.0,0.0756692130017198,0.06728988110484013,0.05258146089545601,0.10089719387072837,0.02629486339880005,0.05392562659895339,0.08241238184686384,0.0,0.026107320156671943,0.0553770251436867,0.07414480786459232,0.066524841114463,0.010679499081079236
OXO-5FIC622B Augusta,0.8231082784507837,0.6906800915946474,0.5282079609712449,0.4168961386524286,0.5173406991649991,0.6404080146726252,0.0,0.10360097322517392,0.0,0.0,0.6152310475487099,0.21725159572060004,0.14649055385906173,0.9208109517881149,0.7550399106701442,0.7390140919540791,0.8612358692952569,0.17550932857431922,0.05275354283960931,3.344044184306288,0.62929644212509,0.24684322287660754,0.18218323153395577,0.8536507673223968,1.0596439114733265,0.6597242152110852,0.04844776901566128,1.0780583637097756,0.15362185732062716,0.0915059003581784,0.0,1.2815033038371952,1.240905192198704,1.2757131430046744,0.9063021184387323,1.0334184985594241,0.745523740340098,0.29810949378677565,0.3543255996739769,0.589527645746069,0.08339642620979637,0.7677877012488836,0.0,0.5871321704121608,0.6143236581026197,0.33080825480278797,0.7320327248954146,0.2869834892036258,0.56262264803255,0.6436122110248519,0.0,0.7950700365039154,0.725806638131012,0.8198923061676893,0.793769830470314,0.3560856565387347
OXO-5FIC622C Augusta,0.3749366597835584,0.5375004414017139,0.19778198256280355,0.2617586483450087,0.2517263120540143,0.4405950827935676,0.0,0.10101788578144921,0.0,0.0,0.44069292043583896,0.14884857921985484,0.06273944813963794,0.6324366250211559,0.34194330839381726,0.7025410653382131,0.794588678990563,0.12309845348410464,0.07758558439442131,0.62929644212509,3.3440441843062887,0.18332037333757523,0.14471986446420804,0.7410520896376762,0.4985524176543219,0.22803743164185208,0.002999207563742168,0.694585765808831,0.26396837684603724,0.005248220900223366,0.0,0.6798299208074554,0.5966899832876833,0.3744776427717107,0.5904006948584755,0.6093716765072252,0.3016155538050098,0.22166653097814004,0.0779048170719201,0.3552822424603357,0.1218714695083345,0.5285574863759761,0.1292043934852547,0.30632434769772976,0.5946948899881219,0.36095646805661064,0.4450540889957315,0.2792542548077197,0.3572295017427196,0.40357992405236853,0.0,0.39501136146260807,0.3525724175259195,0.28795966903203496,0.23710847446072014,0.6324864950539948
OXO-5FIC636A Augusta,0.24503995431523728,0.37112230768855925,0.26595280432679447,0.30256333669318547,0.2991856952381249,0.12259348278859994,0.042348056705116655,0.2728591733507977,0.0,0.00590397068151205,0.0744389451329659,0.10051400219281081,0.2816504241215023,0.29659144726184783,0.2039204353940045,0.2103187025925095,0.14812538768413308,0.012787378628794421,0.12670778259740612,0.24543146651702497,0.19972901513823516,2.99285081803204,0.7787431715472191,0.4632455349334599,0.4914854895702594,0.1666290028279387,0.04739126675112537,0.3926600602034451,0.21793091982390722,0.03502297932565934,0.0,0.5560125003428209,0.47365192053279337,0.5253910185286617,0.4406455819631412,0.2625786903984251,0.19329181685862773,0.039880104229641944,0.18044155377351423,0.48854709417202846,0.12355711440456574,0.2748412766592745,0.0,0.08411258631216167,0.29836189985081374,0.2473044475595949,0.17213951527761795,0.1459528600748592,0.18642904485504008,0.17443242587175245,0.0,0.29294523752891655,0.24023353211266674,0.0655854728272538,0.08017113577286716,0.14406610929674413
OXO-5FIC636B Augusta,0.17543859118588712,0.13571678927095032,0.24129851455659512,0.20070980474524402,0.18194903680897712,0.22168661717595972,0.0,0.22349431181799595,0.0,0.0,0.11151093466438633,0.12924715599910108,0.1996354725717424,0.18795666662639166,0.11605867516141766,0.2427809494410451,0.11663371382601362,0.0,0.03448571827601299,0.1473646490277507,0.14962219990218895,0.7647941511819552,2.0918103703574653,0.34867629506044584,0.3165854622723163,0.0777336942046718,0.0,0.4379415794158139,0.2839705954502989,0.08491000711420327,0.0,0.3831629306040094,0.4080977802379664,0.3592972937514878,0.3088717834503725,0.2899548398406173,0.07746012181977013,0.009986216533448111,0.23301055835102114,0.30125539018356795,0.0,0.2705116525894291,0.0,0.08090460145303213,0.3205425158701236,0.3404918929969942,0.3157587662452781,0.18766402298331553,0.3082443745466361,0.24224430989748358,0.004040504328209238,0.1862657354690027,0.2492859676139445,0.0,0.1228637078058652,0.10052319736531379
