,OXO-5FI661A Augusta,OXO-5FI696 Augusta,OXO-5FIC132 Augusta,OXO-5FIC600 Augusta,OXO-5FIC601 Augusta,OXO-5FIC602 Augusta,OXO-5FIC603 Augusta,OXO-5FIC606C Augusta,OXO-5FIC607 Augusta,OXO-5FIC609A Augusta,OXO-5FIC609B Augusta,OXO-5FIC611A Augusta,OXO-5FIC612A Augusta,OXO-5FIC612B Augusta,OXO-5FIC618A Augusta,OXO-5FIC618B Augusta,OXO-5FIC618C Augusta,OXO-5FIC618D Augusta,OXO-5FIC622A Augusta,OXO-5FIC622B Augusta,OXO-5FIC622C Augusta,OXO-5FIC636A Augusta,OXO-5FIC636B Augusta,OXO-5FIC636C Augusta,OXO-5FQI691B Augusta,OXO-5LI633B Augusta,OXO-5LI650F Augusta,OXO-5LI651E Augusta,OXO-5LI651F Augusta,OXO-5LI652E Augusta,OXO-5LI652F Augusta,OXO-5LI653E Augusta,OXO-5LI653F Augusta,OXO-5LI654E Augusta,OXO-5LI655F Augusta,OXO-5LI656F Augusta,OXO-5LI657E Augusta,OXO-5LI657F Augusta,OXO-5LI658E Augusta,OXO-5LI658F Augusta,OXO-5PIC605A Augusta,OXO-5RIC606_Y Augusta,OXO-5TIC002 Augusta,OXO-5TIC601 Augusta,OXO-5TIC602 Augusta,OXO-5TIC603 Augusta,OXO-5TIC604 Augusta,OXO-5TIC605 Augusta,OXO-5TIC606 Augusta,OXO-5TIC607 Augusta,OXO-5TIC659 Augusta,OXO-_5FI658A Augusta,OXO-_5FI659A Augusta,OXO-_5FI660A Augusta,OXO-_5FI662A Augusta,OXO-5FI635C Augusta
OXO-5FIC609B Augusta,0.5205322415309972,0.7279297731220757,0.4387805824616753,0.4218085270566383,0.48707873372801114,0.3387816465455007,0.0,0.16680299011922362,0.0,0.0,3.3440441843062887,0.2367936941820683,0.0,0.765839692610808,0.5968768902041313,0.8942492008513443,0.7820118204981616,0.21752405960754917,0.03511270449481296,0.6152310475487099,0.44069292043583896,0.06442623118710333,0.11189037059830031,0.8629716111081649,0.8359719455320858,0.47584057245406397,0.0013713100025087854,1.0228642088678965,0.3529843725201811,0.04415243609076658,0.0,1.1596980478131056,1.1977802423552362,0.697815079930602,0.7103909781762554,1.0490208863994233,0.4012865531799763,0.3636048283116988,0.32209708535907744,0.6147592919347855,0.05588238157086467,0.8299792316805492,0.0,0.42742594977637616,0.8468744031513067,0.5673296534427794,0.6100394207874338,0.36073591192094856,0.509482830004715,0.6057609093303009,0.0,0.5370542672776821,0.536289133376715,0.5228690127823961,0.4011937115834998,0.20645914154909129
OXO-5FIC611A Augusta,0.07960681837559047,0.19454262071861894,0.13095984430607466,0.3030130912727427,0.17198843696586952,0.08120426430708871,0.0,0.9276625554787148,0.0,0.0,0.2367936941820683,3.3440441843062887,0.576534350042369,0.048954260501961055,0.2205719444001275,0.275892984982272,0.2813871260562295,0.1346880302447544,0.2380796898319657,0.21725159572060004,0.14884857921985484,0.10106726020930434,0.1323061547940796,0.31687506797750764,0.23667933300321664,0.13952096647653311,0.0,0.2163451593223118,0.882081292376347,0.14843490449073116,0.0,0.4502260155049891,0.42508355910842566,0.20984573470735457,0.5371361084353068,0.29868160040448233,0.22905976684886697,0.8275454788793861,0.6992648236652652,0.687529473043877,0.0028594939287751586,0.13403840669123301,0.0,0.033663584923738554,0.3555784463369842,0.13245469793457998,0.17922239690301023,0.09979306854853087,0.1035976879856344,0.30653779570363104,0.0348837039250407,0.08810339981416782,0.15548244831889368,0.09843249375389673,0.09211987038391811,0.03278880521147398
OXO-5FIC612A Augusta,0.10700916652213,0.13498790419380846,0.21479412699099054,0.0724201730716354,0.09152596426477944,0.05847776390419357,0.026359651191218525,0.4012962821755588,0.02458003194581071,0.058788678564331676,0.0,0.5841915474745281,2.442424401955855,0.23531352957751306,0.21700058250259202,0.0,0.1304024584135166,0.0,0.20796693185716952,0.12875227867685535,0.0622190273008596,0.2719097597189979,0.18213992799416934,0.25711848252853153,0.18366294271806582,0.18524948807098385,0.0,0.21901407026073993,0.4285736397830493,0.07322105582663863,0.03410052060348079,0.31209650284737656,0.2687848143383085,0.2722319660856227,0.1625864099052894,0.20507852804580562,0.13091813851809952,0.09529872761291447,0.3598612513456194,0.20394389129863333,0.0,0.07665251603686718,0.008385787806468592,0.012681164456569416,0.37919546161324424,0.1329661779665754,0.2579738007499284,0.12363649344344507,0.035279204049092794,0.15976089339718014,0.05040041778293247,0.04964077409076184,0.18556464288815766,0.11628034305422297,0.1509646913895648,0.0
OXO-5FIC612B Augusta,0.8321749501708193,0.8275131305819077,0.6546623582665525,0.5233625703959857,0.7626538359187749,0.7249503997360534,0.0,0.11099323254100035,0.0,0.0,0.765839692610808,0.048954260501961055,0.2081992342296961,3.344044184306288,0.7589017649482264,0.8635049248402824,0.8568351987590872,0.0,0.10709965956092882,0.9208109517881149,0.6324366250211557,0.2923212452416464,0.197681222602764,0.9155518142827574,1.2090907700635771,0.6202572407685705,0.004822598552722823,1.1500630006788057,0.15544439773057217,0.019445659028562545,0.0,1.2563990163097862,1.2424274254116634,1.1347169188983877,0.749717615954294,1.1550999413640746,0.5575312770122709,0.32676216663778535,0.28575180622961405,0.5830249504100289,0.0835275358889116,1.4764469434289609,0.07850148474764129,0.6797625475982718,0.847833764420336,0.6558894499432486,0.8856791834933597,0.5145627419367345,0.7505303423691321,0.7176565283876439,0.028129638265978585,0.8624122668263756,0.7763087556345842,0.8734369075333932,0.7796521974203126,0.48898253519271107
OXO-5FIC618A Augusta,0.5641734730713073,0.786673725837657,0.6093220671861861,0.45295194838991515,0.25199769985443865,0.7081898692696647,0.0,0.17898148188303376,0.0,0.0,0.5968768902041313,0.2205719444001275,0.21876203817574602,0.7589017649482264,3.344044184306288,1.169170944200344,1.26270715346809,0.015055103085482191,0.21076458920432106,0.7550399106701442,0.34194330839381726,0.2076820904056591,0.12170869292430808,0.9511283465198721,0.9037359198837231,0.2583856648437681,0.025301247023135076,0.8364769432391264,0.2129355459719724,0.0,0.0,1.0246624221933267,1.1289937557889869,0.8674243710492457,0.5424146430327217,0.8581574250233266,0.3869133259197879,0.23098199384601248,0.39700049757707045,0.6354811935407922,0.019545844180864247,0.6092059314547482,0.014442476154504558,0.1979611634720566,0.5715575749653343,0.42535518038726705,0.5485999912188206,0.2878221502773872,0.36524437483090777,0.5214838641293698,0.0,0.4106284780266627,0.4612280277845522,0.5058594984061049,0.4536282571647985,0.16271718989399053
OXO-5FIC618B Augusta,0.6035944894307028,1.0889993102150628,0.5389375533593381,0.4777091351279421,0.5437235143837023,0.6429590903109279,0.0,0.33584895850330865,0.0,0.0,0.8942492008513443,0.275892984982272,0.0,0.8635049248402824,1.169170944200344,3.344044184306288,1.3615728953020798,0.2362536837745144,0.06796003437400744,0.7390140919540791,0.7025410653382131,0.21224661727042404,0.2558435363243192,1.1114021247974946,1.2044244014264893,0.3803917221594997,0.0,0.9832214188756585,0.39972749900540316,0.026953669558740234,0.0,1.267410281118103,1.3058294373892994,1.1724984843840716,1.0577991254979702,1.0550740706267292,0.522037206975194,0.3824372384172503,0.23920452451902285,0.6431165889617851,0.0,0.8499062488535136,0.0,0.5817996950093298,1.0427061235295838,0.7542619844018872,0.7678806331903876,0.5331218938535507,0.5536327114785826,0.7527162016976678,0.02148593834003165,0.5342174926986609,0.5649856541868625,0.47762314075501555,0.5530511142237584,0.5126410409686764
OXO-5FIC618C Augusta,0.6043902657477802,0.9493112489627573,0.43010855567954076,0.446210841407916,0.5762062706939797,0.9259218639314177,0.0,0.28064281317801054,0.0,0.0,0.7820118204981616,0.2813871260562295,0.10729353854888846,0.8568351987590872,1.26270715346809,1.3615728953020798,3.3440441843062887,0.20910479969560614,0.09376774098339302,0.8612358692952569,0.794588678990563,0.1476787646044322,0.12519492563163936,1.1236008654415546,1.2308249879177295,0.5090853419893668,0.021700262513341784,1.0353774583839146,0.2686693195938852,0.006882481077395308,0.0,1.5035965082478768,1.4987703439952307,0.9430286645632524,0.794578199210918,1.1368123813979563,0.4916224625816419,0.38300747002507807,0.25748558852212344,0.6678092940895097,0.04277314446657732,0.7009321571190457,0.0,0.617569175395102,1.0307929073456878,0.6028216401554549,0.7525737486517743,0.4476764044468027,0.6047636294455683,0.6828814130614735,0.018790207690790872,0.47254101801187165,0.5448355929294064,0.41933913434582637,0.5594199686953849,0.48578162498192157
OXO-5FIC618D Augusta,0.0860928879918137,0.19404196658625184,0.06758034327858153,0.01769566870501693,0.0343662920777521,0.0278738156282472,0.0,0.0,0.0,0.0,0.21752405960754917,0.1346880302447544,0.0,0.0,0.015055103085482191,0.2362536837745144,0.20910479969560614,3.3440441843062887,0.021890137940579812,0.17550932857431922,0.12309845348410464,0.0070374677359299476,0.0,0.03925388408455888,0.17239756552975516,0.0,0.0,0.0,0.09107544434056702,0.09913092440549187,0.0,0.17051838276481623,0.223453284997571,0.08486351435759909,0.0666137372508846,0.0,0.08972530057132388,0.0,0.0,0.0546559253411667,0.0,0.0,0.0,0.043007999027042665,0.15471292647826873,0.05464110377769282,0.06852152150742752,0.019899451169394844,0.10636955317992358,0.04887775730655397,0.15278977545841554,0.018638596401740593,0.06838255141152327,0.0,0.06564183775590537,0.14531462900355718
OXO-5FIC622A Augusta,0.08008263621773026,0.03578531574166677,0.09301816884135272,0.10915690381064236,0.07612273034194672,0.046606653217760474,0.04021578371835677,0.27024987570310666,0.05696760115304844,0.04214255958122326,0.030938171332593578,0.23807968983196592,0.2255117229108854,0.10370236912507091,0.2055442540832837,0.07314156377445213,0.09847978822703873,0.02239328536894214,2.331534472956316,0.05155953590879747,0.06857003942504636,0.11754698562621524,0.07171196217473552,0.11372767040457643,0.022304474031794808,0.13695947880482828,0.0,0.020907685167931067,0.13499545345561348,0.01291275843683315,0.0,0.17199202369392141,0.2239952446396125,0.1763247432349475,0.07564663611583855,0.15862019791053927,0.0,0.09176216372433821,0.1649343498496303,0.15901017048444932,0.001402435421857362,0.07076108568521278,0.0,0.07840972004732327,0.06488454696865786,0.055395829256393636,0.10082650870080001,0.026925683704309034,0.0558804040148726,0.08241238184686384,0.0,0.0202475838860825,0.05430801248924588,0.07738932243831198,0.07294081012037368,0.0142259160759024
OXO-5FIC622B Augusta,0.8231082784507837,0.6906800915946474,0.5282079609712449,0.4168961386524286,0.5173406991649991,0.6404080146726252,0.0,0.11240618101317912,0.0,0.0,0.6152310475487099,0.21725159572060004,0.14048285266188332,0.9208109517881149,0.7550399106701442,0.7390140919540791,0.8612358692952569,0.17550932857431922,0.052937249866791714,3.344044184306288,0.62929644212509,0.24534176083178316,0.16887653084262055,0.8536507673223968,1.0566916983385797,0.6597242152110852,0.03792275339660467,1.0780583637097756,0.15362185732062716,0.0915059003581784,0.0,1.2815033038371952,1.240905192198704,1.2757131430046744,0.9063021184387323,1.0334184985594241,0.745523740340098,0.29810949378677565,0.3543255996739769,0.589527645746069,0.08339642620979637,0.7677877012488836,0.0,0.5871321704121608,0.6143236581026197,0.3305141371557294,0.7320327248954146,0.2869834892036258,0.56262264803255,0.6436122110248519,0.0,0.7950700365039154,0.725806638131012,0.8198923061676893,0.793769830470314,0.3560856565387347
