Date,CDU4:02F001 Stanlow,CDU4:02F002 Stanlow,CDU4:02F003 Stanlow,CDU4:02F067 Stanlow,CDU4:02F068 Stanlow,CDU4:02F069 Stanlow,CDU4:02F070 Stanlow,CDU4:02Q001 Stanlow,CDU4:02T003 Stanlow,CDU4:02T071 Stanlow,CDU4:02T071.SP Stanlow,CDU4:02T260 Stanlow,CDU4:13Q001 Stanlow,CDU4:13Q022 Stanlow,CDU4:D4DCASA Stanlow
2018-03-25 22:00:00,-2.435955,76.8813315789474,1554.744719298246,1243.0261200000002,1258.2535918367344,1299.294981132076,1283.7609411764695,4.4939618644067805,227.16326666666663,339.53061224489795,340.0,221.5625,0.5921640625000001,0.1000416666666666,
2018-03-25 23:00:00,-2.435955,74.27331846153845,1495.5033703703698,1197.5623863636365,1210.7570512820514,1251.068155172414,1236.649826086957,4.517763157894737,229.1029333333333,340.9230769230769,340.0,223.14285714285717,0.584789351851852,0.1,
2018-03-26 00:00:00,-1.0774057083333335,72.84626891304347,1456.0835000000002,1191.246755555556,1204.9167631578944,1245.6601071428572,1229.196391304348,4.525161637931034,230.06012,340.1831395348837,340.0,222.46875,0.58034375,0.1000416666666666,
2018-03-26 01:00:00,4.727339038181817,71.76998326923075,1438.2757307692314,1189.526861111111,1204.4989565217393,1246.420357142857,1229.9716279069771,4.495010964912281,229.13276666666664,340.01488095238096,340.0,223.20833333333331,0.5692421875000002,0.1,
2018-03-26 02:00:00,10.369700465517244,70.96723354166669,1429.1724814814818,1188.7903999999996,1205.03868,1246.8355344827585,1229.7485454545456,4.494810267857144,229.24868,340.0380434782609,340.0,222.92857142857144,0.5524019607843138,0.1000625,
2018-03-26 03:00:00,8.460296627118643,71.2789451111111,1431.6141320754714,1188.7063191489362,1204.6278999999995,1247.1590175438596,1230.5719473684208,4.49094827586207,228.96908333333337,339.92672413793105,340.0,222.7,0.5481299019607841,0.1000312499999999,
2018-03-26 04:00:00,2.7238624036363657,71.96952041666667,1446.628980392157,1188.343333333333,1205.253974358974,1247.8754893617015,1230.6253469387757,4.509159482758621,228.67835,340.02027027027026,340.0,222.4,0.5615853365384618,0.1000625,
2018-03-26 05:00:00,1.1851784024999996,72.03622528301884,1448.7336956521742,1187.901697674418,1205.2307999999998,1247.4446666666663,1230.0017750000002,4.502232142857143,228.41640000000004,339.9138888888889,340.0,222.6517857142857,0.5664285714285715,0.1,
2018-03-26 06:00:00,0.114719264,72.09084729166666,1451.7926538461545,1188.0545999999997,1205.1698947368425,1248.3177358490566,1229.45828,4.4813616071428575,228.34074,340.14204545454544,340.0,222.84375,0.5680803571428571,0.1,
2018-03-26 07:00:00,1.980132287179486,71.78572148148149,1447.0932363636366,1189.2565952380949,1203.957472222222,1249.2894814814808,1228.27734375,4.502622767857144,228.2959,340.0,340.0,223.76785714285717,0.567659090909091,0.1000416666666666,
2018-03-26 08:00:00,-0.4816512464285714,71.8342586792453,1450.3081320754716,1189.203175,1202.899292682927,1248.5309444444445,1227.8948461538462,4.492954545454546,227.859925,339.77,340.0,223.875,0.5727309782608695,0.1,
2018-03-26 09:00:00,-1.8436551045454548,72.18798169491525,1457.7438571428572,1187.6133636363631,1204.060974999999,1251.1107872340422,1227.4194186046511,4.505635245901638,227.95716666666667,339.925,340.0,223.39285714285717,0.5823448275862069,0.1,
2018-03-26 10:00:00,-2.28065775,73.69243534482759,1482.8307017543862,1185.6732894736838,1204.5913333333335,1251.6158108108111,1229.264555555556,4.573411016949151,228.047475,339.675,340.0,223.40625,0.5658242924528301,0.1,
2018-03-26 11:00:00,-2.435955,75.86711763636369,1574.2746949152545,1181.6244634146346,1202.0293666666666,1254.7836842105262,1231.8035869565222,5.169226694915257,230.89249,339.1359649122807,340.0,223.4375,0.5527734375000001,0.1,
2018-03-26 12:00:00,-2.435955,76.96038944444447,1470.5895400000002,1177.6556511627914,1200.50005,1255.2588399999995,1235.892297872341,4.415736607142857,236.101775,339.9113372093023,340.0,223.875,0.5423974056603773,0.1,
2018-03-26 13:00:00,-2.2666103529411763,77.12603888888889,1446.8426603773582,1174.7282619047623,1201.916823529412,1254.5523095238088,1239.813125,4.269262295081967,236.44386,339.9725,340.0,223.125,0.5558906250000001,0.1000625,
2018-03-26 14:00:00,-0.2438334124999999,77.04704693877548,1438.5553999999995,1174.0809210526318,1204.7635384615382,1254.9832608695654,1238.613,4.203069196428571,233.390025,340.0875,340.0,223.325,0.5475178571428571,0.1000625,
2018-03-26 15:00:00,-1.9653728,75.72379672727273,1414.2185263157894,1173.718043478261,1206.326709677419,1254.8618679245278,1236.8132051282057,4.210381355932204,235.8019,340.2800480769231,340.0,225.015625,0.5589296874999999,0.1,
2018-03-26 16:00:00,-2.435955,76.45307086206896,1425.4187037037034,1175.050485714286,1207.476,1253.958,1234.3246896551725,4.205926724137931,235.89855,339.7388392857143,340.0,223.75,0.5643671875000001,0.1000416666666666,
2018-03-26 17:00:00,-2.3951178,75.66903490909088,1411.3162222222222,1175.7681142857148,1209.7776829268294,1252.32247368421,1231.567476190476,4.188559322033898,235.71065,340.08223684210526,340.0,223.69642857142856,0.5644374999999999,0.1,
2018-03-26 18:00:00,-2.027123284615385,75.80858188679244,1434.8652280701756,1178.6177777777784,1211.8758947368422,1250.5985964912277,1230.6743953488374,4.067672413793104,230.288375,340.1535087719298,340.0,222.1071428571429,0.563578125,0.1,
2018-03-26 19:00:00,1.4827140879310354,76.11232944444444,1446.5475964912282,1179.9875555555564,1212.9790250000003,1250.8095161290323,1228.2199393939393,4.220074152542374,231.0297142857143,340.1078431372549,340.0,221.9875,0.5667158018867925,0.1,
2018-03-26 20:00:00,6.087679091803278,75.3095775,1427.955117647059,1180.8812888888897,1212.8837419354836,1248.174684210526,1226.4913043478264,4.196458333333333,234.05637142857145,340.0186403508772,340.0,224.725,0.5584411764705881,0.1,
2018-03-26 21:00:00,0.9719345678571428,74.33289226415093,1420.999537037037,1181.4894230769237,1213.2730434782604,1249.2805714285716,1225.3453076923074,4.162023305084747,229.58638333333337,340.195,340.0,225.13636363636363,0.5648912037037037,0.1,
2018-03-26 22:00:00,-2.45322,73.59845730769233,1395.804166666667,1181.1904081632656,1213.9501764705883,1249.1928958333335,1225.6813658536585,4.244862288135593,236.53125,340.0,340.0,226.27777777777777,0.5594665948275863,0.1,
2018-03-26 23:00:00,-2.387066625,74.43962052631578,1408.7935800000005,1181.876181818182,1214.1213199999995,1249.7870322580643,1224.9170384615386,4.16864224137931,236.6763,339.8866525423729,340.0,225.875,0.5896056818181817,0.1000416666666666,
2018-03-27 00:00:00,-2.435955,75.61427703703703,1443.0276181818176,1182.2851470588237,1214.4897714285714,1249.81327027027,1224.52164516129,4.171663135593221,235.3660166666667,339.746875,340.0,223.15625,0.5614057017543862,0.1000416666666666,
2018-03-27 01:00:00,-2.435955,75.89388636363635,1460.4920624999995,1182.4732439024394,1213.9108918918914,1250.6875151515153,1223.5908181818186,4.176729910714287,234.8205,340.09933035714283,340.0,224.05357142857144,0.5626307870370371,0.1,
2018-03-27 02:00:00,-2.435955,74.18054844827587,1428.27168627451,1182.5729705882356,1215.1392121212125,1249.8689459459458,1223.0040714285717,4.183196721311478,235.15322,340.24609375,340.0,226.171875,0.5521953125000001,0.1,
2018-03-27 03:00:00,-2.299677538461538,74.41111464285714,1434.8295185185184,1184.1779393939391,1215.7947727272722,1249.877552631579,1222.3671785714284,4.213839285714285,234.9499,339.8625,340.0,225.75,0.5552343750000002,0.1000416666666666,
2018-03-27 04:00:00,-2.3916648,73.85520679245283,1422.622586956522,1184.3450857142857,1216.8430476190474,1248.7837435897438,1221.759625,4.205603448275863,235.245,340.06490384615387,340.0,227.2,0.5435778301886793,0.100125,
2018-03-27 05:00:00,-2.435955,74.17013745762713,1427.4602745098036,1184.1516976744188,1215.6531081081075,1248.0140263157896,1221.476129032258,4.202542372881355,235.8663,339.8696120689655,340.0,226.4875,0.5377500000000001,0.1,
2018-03-27 06:00:00,-2.435955,74.52709267857144,1435.9851698113207,1183.798285714286,1217.1909374999998,1247.4458571428574,1222.3311785714286,4.202801724137931,235.5127,339.9782608695652,340.0,226.275,0.5334609375,0.1,
2018-03-27 07:00:00,-2.435955,74.50582222222222,1427.6793773584905,1183.5182777777784,1217.6957222222222,1248.3158611111112,1221.7781935483872,4.260087719298246,234.77785,340.01802884615387,340.0,226.475,0.5322109375,0.1,
2018-03-27 08:00:00,-2.435955,74.77348271186442,1423.882654545455,1183.1258717948715,1214.8429285714285,1248.38535,1221.5539,4.2120389344262295,234.0323,339.9604166666667,340.0,225.53125,0.5284550438596493,0.1,
2018-03-27 09:00:00,-2.435955,75.9255063157895,1450.6092553191488,1183.395651162791,1216.4484137931036,1249.1034500000003,1222.4231395348838,4.188631465517242,233.918,339.59566326530614,340.0,223.125,0.5301852272727272,0.1,
2018-03-27 10:00:00,-2.1195971428571427,76.25057203389835,1458.5358163265305,1183.5188043478263,1216.2605945945947,1250.18225,1223.067425,4.192725409836065,233.7539,340.2823275862069,340.0,223.96875,0.5269062500000001,0.1000416666666666,
2018-03-27 11:00:00,-2.435955,74.23896892857144,1417.1277755102044,1184.3229999999996,1219.1972500000004,1248.883857142857,1221.2032093023256,4.217079741379311,233.4743,340.2393867924528,340.0,225.775,0.5286328125,0.1,
2018-03-27 12:00:00,-2.347213642857142,74.53096875000001,1418.989980769231,1187.166903225806,1217.5556944444445,1247.1954285714285,1219.9368235294116,4.200795454545454,233.17218000000005,340.00892857142856,340.0,225.125,0.5371666666666666,0.1000416666666666,
2018-03-27 13:00:00,-2.29373855,74.56259472727271,1418.0766842105263,1189.5982105263158,1218.1529772727274,1246.090722222223,1218.9018108108107,4.219375000000001,232.86562000000004,340.0064655172414,340.0,226.04166666666663,0.5351710526315788,0.1000625,
2018-03-27 14:00:00,-2.232958583333333,74.22554867924529,1401.324745098039,1190.3085128205128,1217.5676590909095,1244.8272931034485,1217.5979696969696,4.257150423728812,232.66365,339.82650862068965,340.0,226.16666666666663,0.5237102272727273,0.1,
2018-03-27 15:00:00,-2.435955,75.95969864406779,1385.9279433962256,1216.1044499999998,1242.0347307692314,1268.7634375000002,1241.6314285714288,3.705190677966101,233.145,339.5420081967213,340.0,224.3571428571429,0.5277478448275863,0.1,
2018-03-27 16:00:00,-2.1702143,75.16365818181819,1355.110913043478,1225.7675000000004,1251.6849056603774,1275.499387755102,1247.3427777777777,3.338523706896553,234.0252,340.32954545454544,340.0,223.9659090909091,0.514611111111111,0.1,
2018-03-27 17:00:00,-2.435955,76.0707198076923,1354.247555555555,1226.6760000000006,1251.870272727272,1275.0167857142856,1246.4711707317076,3.1969270833333328,233.12430000000003,340.0506465517241,340.0,223.5625,0.5102642543859648,0.0946666666666666,
2018-03-27 18:00:00,-2.435955,75.15864264150943,1354.1475744680845,1229.0479512195125,1252.1956206896552,1272.624,1245.2776315789474,3.3739406779661025,233.2796,340.02712264150944,340.0,224.375,0.5038636363636363,0.092,
2018-03-27 19:00:00,-2.435955,75.25371472727272,1354.70132,1230.0756111111116,1253.0708695652172,1272.7901500000005,1244.7120277777778,3.341008771929825,233.1243,339.95601851851853,340.0,224.09375,0.4965576923076922,0.092,
2018-03-27 20:00:00,-2.435955,74.98775410714286,1356.493444444444,1231.4822444444449,1253.3821395348837,1271.8571599999998,1243.5238863636366,3.435502049180329,233.4349,340.16183035714283,340.0,224.9375,0.5065801886792451,0.092,
2018-03-27 21:00:00,-2.435955,75.42733547169813,1353.1546862745104,1233.2305238095244,1253.7847241379309,1270.824235294118,1242.7086153846155,3.341193181818181,233.46208,339.8477272727273,340.0,223.640625,0.5216615566037736,0.092,
2018-03-27 22:00:00,-2.435955,75.87575982142857,1350.0756938775507,1234.394547619048,1254.0190967741937,1268.2302195121947,1241.7210888888894,3.140520833333334,234.141875,340.0021551724138,340.0,223.2875,0.5850075431034483,0.092,
2018-03-27 23:00:00,-2.435955,76.18194590909091,1348.2398846153849,1235.889914285715,1251.1309736842104,1270.4632272727276,1241.683675,3.113846982758621,234.5209,340.00795454545454,340.0,223.0,0.5788664215686276,0.092,
2018-03-28 00:00:00,-2.435955,76.05484200000002,1348.3633541666666,1236.2164883720932,1255.8064749999994,1268.902617021277,1241.0943265306128,3.185572916666667,234.8745,339.759375,340.0,223.19444444444449,0.5687629716981133,0.1579499999999999,
2018-03-28 01:00:00,-2.435955,75.89056017857142,1346.1037058823524,1236.608416666667,1254.8399473684206,1268.473978723405,1240.6916551724137,3.1283333333333334,234.53165,340.2855603448276,340.0,222.60227272727272,0.5409506578947367,0.3896666666666666,
2018-03-28 02:00:00,-2.3094117142857145,75.73035666666664,1349.9614999999997,1237.823473684211,1254.9572391304348,1267.5237391304347,1240.3111470588235,3.2551906779661017,233.5874333333333,340.0021551724138,340.0,218.625,0.5437675438596491,0.38975,
2018-03-28 03:00:00,-2.2083528888888884,82.93659339285716,1448.0912941176473,1238.6298500000005,1256.1034999999997,1267.9586949152542,1239.2440465116283,2.6120762711864414,231.86135714285717,336.2083333333333,340.0,199.61029411764707,0.5329912280701754,0.3896666666666666,
2018-03-28 04:00:00,-2.38059225,84.18953924528303,1436.0144406779668,1238.0697045454551,1256.553636363636,1267.151696428571,1237.4675813953493,2.271770833333333,231.06828571428568,339.5747767857143,338.0,209.9318181818182,0.555,0.3896874999999999,
2018-03-28 05:00:00,-2.435955,77.85421666666669,1368.520916666667,1239.1019111111116,1256.745322580645,1267.145358490566,1237.354125,2.8264547413793117,234.1554,338.7109375,338.0,219.03571428571428,0.5592670454545453,0.3896666666666666,
2018-03-28 06:00:00,-2.435955,74.95862517241382,1359.347568181818,1239.2008611111114,1256.6622105263152,1266.6576041666665,1237.6345652173911,3.350484913793104,233.705,338.202850877193,338.0,222.8409090909091,0.5460390625,0.31721875,
2018-03-28 07:00:00,-2.435955,75.9840756140351,1353.9328723404249,1239.7494878048783,1256.9438108108106,1266.215270833333,1237.4845675675676,3.1024364406779643,233.625,338.0973557692308,338.0,220.734375,0.5493515625000001,0.1,
2018-03-28 08:00:00,-2.435955,75.69702517857145,1354.79648,1239.706047619048,1258.0859999999998,1266.5756666666666,1237.2223947368425,3.199270833333334,233.40426666666667,338.1118421052632,338.0,221.1875,0.5520624999999998,0.1,
2018-03-28 09:00:00,-2.1037791071428567,76.73498660377356,1351.9092553191483,1238.55115625,1257.769459459459,1264.9235925925925,1240.538909090909,3.101185344827585,233.21948333333333,337.65833333333336,338.0,220.5625,0.5650261363636363,0.1,
2018-03-28 10:00:00,-1.8939838421052624,75.596908,1348.0474418604651,1234.955368421053,1254.6718857142855,1263.925703703704,1245.993415094339,3.306138392857143,234.785,338.390350877193,338.0,223.296875,0.5497771226415094,0.1,
2018-03-28 11:00:00,-2.2528515,76.10476425925926,1356.821319148936,1230.8483500000004,1250.299297297297,1262.7110612244896,1249.2903095238096,3.3905701754385964,234.5882,337.6480263157895,338.0,220.7321428571429,0.5551213235294119,0.1000625,
2018-03-28 12:00:00,-2.3990465,75.5155298076923,1357.2215869565218,1204.5375,1225.9024545454542,1239.804155172414,1230.3120000000004,3.4568855932203397,235.29755,338.0964912280702,338.0,220.67857142857144,0.5178072916666668,0.1,
2018-03-28 13:00:00,-2.4043191428571427,75.70180941176469,1354.9218260869566,1201.6889473684212,1223.714375,1239.7788000000005,1234.4792195121952,3.3925520833333334,235.16813333333332,338.22287735849056,338.0,221.54166666666663,0.5270892857142855,0.1,
2018-03-28 14:00:00,-1.875815382352941,74.71452745098038,1354.7389999999998,1198.8516341463417,1223.091680851064,1239.644310344827,1238.081073170732,3.6145285087719303,235.1093,338.0693181818182,338.0,223.125,0.5374497549019611,0.1,
2018-03-28 15:00:00,-1.9092617486486485,74.70934339622642,1353.9557083333332,1196.5287931034486,1223.410860465117,1239.8447000000003,1241.4653170731708,3.583385416666666,234.57358,338.0520833333333,338.0,222.0,0.5259298245614035,0.1,
2018-03-28 16:00:00,-1.7177370810810817,74.22692218181817,1350.5266346153849,1198.5601153846155,1224.1634705882357,1237.6617083333338,1240.3162777777775,3.5775423728813567,233.0347,338.1907327586207,338.0,221.95,0.5481015624999999,0.1,
2018-03-28 17:00:00,-2.016925435,74.0570130909091,1350.4571153846152,1200.113473684211,1225.7168888888891,1236.078946428572,1238.1117777777783,3.636705508474576,232.7552,338.01400862068965,338.0,222.375,0.5615980392156863,0.1,
2018-03-28 18:00:00,-2.45322,74.08971295454545,1346.8676739130435,1202.7240499999998,1226.448523809524,1233.8609491525426,1237.7482121212124,3.6042025862068967,232.28716,337.97106481481484,338.0,222.09375,0.5749010416666667,0.1,
2018-03-28 19:00:00,-2.45322,73.96010436363636,1352.4269038461537,1203.5063076923077,1227.389575,1232.754894736842,1235.4458148148144,3.614762931034481,232.4181,338.13029661016947,338.0,222.0,0.5863854166666665,0.1,
2018-03-28 20:00:00,-2.45322,74.34309038461541,1351.6375952380952,1204.939837209302,1228.585613636364,1231.1715000000004,1234.269617647059,3.5806144067796617,232.80043333333333,337.77860169491527,338.0,221.9375,0.6017578124999999,0.1000625,
2018-03-28 21:00:00,-1.7732478428571434,74.46681581395349,1352.1215600000005,1206.0446969696968,1229.188657142857,1231.003170731708,1233.3003333333331,3.468480603448276,232.881725,338.0875,338.0,221.83333333333331,0.6187837499999997,0.1,
2018-03-28 22:00:00,-0.8276968851851852,74.69307846153846,1356.2444146341468,1205.7258048780482,1229.5452702702703,1230.7390540540546,1233.0581944444448,3.4357700892857137,233.154475,337.9048913043478,338.0,221.125,0.6305660377358492,0.1,
2018-03-28 23:00:00,-1.3744337800000002,74.86647466666666,1354.0034400000004,1205.0164,1230.722836734694,1231.9809499999997,1233.2657333333334,3.357730263157896,233.11778,338.0428921568628,338.0,221.0,0.6283522727272728,0.1,
2018-03-29 00:00:00,-1.6341753214285717,75.08604000000001,1357.052152173913,1203.0524047619042,1230.5224333333333,1231.164181818182,1234.3181612903225,3.334100877192982,234.1947,337.965,338.0,220.75,0.6197393617021275,0.1,
2018-03-29 01:00:00,-1.1390884666666667,74.91459849056602,1353.78454,1201.9672199999995,1230.8758620689653,1233.3514230769229,1235.3993658536592,3.359321120689656,234.24214,338.06985294117646,338.0,220.42857142857144,0.6324976415094343,0.1,
2018-03-29 02:00:00,-1.436205048275862,75.14486425531915,1359.3768000000002,1201.4252051282049,1232.1905454545454,1232.744464285714,1236.3322258064518,3.3652901785714286,233.7552,337.95601851851853,338.0,220.3125,0.6386874999999999,0.1000833333333333,
2018-03-29 03:00:00,-1.314388509090909,74.99465624999998,1363.4532916666662,1202.1379743589744,1230.999357142857,1231.464085106383,1234.7376,3.389924568965517,232.8934333333333,338.0451388888889,338.0,220.08333333333331,0.6471087962962964,0.1,
2018-03-29 04:00:00,-2.45322,75.12064240000001,1362.8385624999996,1203.8171499999996,1230.3690810810813,1231.4172545454546,1233.54404,3.3623842592592603,232.61913333333328,338.25375,338.0,220.08333333333331,0.6354019886363634,0.1,
2018-03-29 05:00:00,-2.45322,74.83429782608695,1365.694681818182,1206.085459459459,1230.9157608695652,1231.3398000000002,1234.0600810810813,3.472935267857144,232.89365,337.8875,338.0,220.1375,0.6362898936170215,0.1,
2018-03-29 06:00:00,-2.2448650000000003,74.73261170731709,1366.1719999999998,1208.191105263158,1229.9086071428571,1228.8995294117651,1233.144416666667,3.463651315789475,233.56155,338.05514705882354,338.0,220.53571428571428,0.6330477941176471,0.1,
2018-03-29 07:00:00,-1.099306864444444,74.4228575,1361.2650400000002,1209.8919761904765,1229.607488372093,1229.0108181818182,1232.5506538461536,3.4566737288135583,233.9499,338.03537735849056,338.0,220.525,0.631625,0.1,
2018-03-29 08:00:00,-0.2435149481481482,74.64277903846155,1359.530754716981,1210.7704418604649,1229.0612631578945,1228.0298717948722,1232.5470312500004,3.465032327586207,234.31504,337.9877450980392,338.0,220.75,0.624598214285714,0.1,
2018-03-29 09:00:00,0.094864275471698,74.73986717391301,1356.6385192307691,1210.354527777778,1229.3000487804882,1228.3017200000004,1230.239842105263,3.4830818965517234,234.50826666666669,338.13797169811323,338.0,221.625,0.6223360849056603,0.1000625,
2018-03-29 10:00:00,-1.4460865333333337,74.71043309523809,1350.6286274509796,1210.3960952380953,1227.0393846153845,1228.2658936170214,1232.5406511627907,3.511053240740742,234.37844,337.7395833333333,338.0,220.7125,0.6265961538461539,0.1,
2018-03-29 11:00:00,-2.45322,74.93984203703702,1351.5727555555557,1209.2797368421054,1229.35417948718,1228.349060606061,1233.2192444444445,3.4743644067796606,234.8927,338.10044642857144,338.0,221.80357142857144,0.6098463541666667,0.1000625,
2018-03-29 12:00:00,-2.45322,74.88710999999999,1343.659411764706,1207.4883777777773,1229.3438750000005,1229.9284888888892,1233.4756470588238,3.4307291666666666,234.74930000000003,337.78409090909093,338.0,221.61111111111111,0.611430706521739,0.1,
2018-03-29 13:00:00,-2.45322,74.99517199999998,1340.0873260869564,1206.0199999999993,1229.7910512820513,1230.7366111111114,1234.2575121951224,3.3869419642857133,234.6561,338.2295454545455,338.0,222.85,0.6149107142857141,0.1,
2018-03-29 14:00:00,-1.073186184848485,74.88883185185185,1337.7483404255315,1204.2029677419357,1229.808375,1230.3388125000004,1234.6718000000003,3.3808728448275853,234.3023,337.90808823529414,338.0,223.05357142857144,0.6165343137254901,0.1000416666666666,
2018-03-29 15:00:00,-0.3164624666666666,75.3184103448276,1343.0069038461538,1203.5099285714286,1232.2670512820514,1230.8448260869568,1234.8155000000002,3.521174568965517,233.7182,337.4714912280702,338.0,223.05357142857144,0.6283363636363637,0.1,
2018-03-29 16:00:00,0.2312708482758623,74.89779375,1343.9494285714286,1203.7253589743584,1231.2893636363642,1230.2676382978725,1235.2959729729737,3.5509837962962965,233.54370000000003,338.34875,338.0,223.075,0.5396225,0.1,
2018-03-29 17:00:00,-1.1543692510638297,74.82566254901958,1346.5918399999998,1204.4982765957443,1232.1566176470592,1229.1124255319153,1235.7010833333331,3.576112288135591,232.8794,337.9782608695652,338.0,223.6,0.5471289062500001,0.1000625,
2018-03-29 18:00:00,-0.7908943857142854,75.00884625000002,1348.4334038461532,1204.6732444444444,1232.8876666666667,1228.1054035087725,1235.1062121212124,3.5862723214285723,232.08644,338.0,338.0,223.45,0.5663178191489363,0.1,
2018-03-29 19:00:00,-1.068066992,75.1645664,1353.937177777778,1206.270244897959,1232.886642857143,1226.8608421052636,1234.2053125000002,3.533459051724137,231.165375,337.9306818181818,338.0,222.89285714285717,0.5710372340425532,0.1,
