Date,FIC-P-D31000-1 Sais,FIC-P-D31000-2 Sais,LIC-C31001 Sais,LIC-D31000 Sais,LIC-D31004 Sais,PIC-BT-F31002 Sais,PIC-D31001 Sais,PIC-D31006 Sais,PIC-F31001A Sais,PIC-F31001B Sais,PIC-F31001C Sais,PIC-F31002 Sais,PIC-P-D31004 Sais,TIC-C31001 Sais,TIC-D31000 Sais,WIC-D31003 Sais
2022-02-12 18:00:00,0.0,0.0,0.0,0.0,0.0,4.07868924803204,206.1371509975857,219.85194782680932,-0.0866994597845607,-0.0896170991990301,-0.1384259021944469,0.1284095184670554,-0.6149546520577537,90.15496573978,67.8933576160007,752.4088538275824
2022-02-12 19:00:00,0.0,0.0,0.0,0.0,0.0,4.068836998939514,204.8977595011393,219.42274386088053,-0.1052710418899854,-0.1089940215150514,-0.1459201609094938,0.1242428395483229,-0.6119454031189283,89.38400177425808,65.44319042629665,756.9733547634548
2022-02-12 20:00:00,0.0,0.0,0.0,0.0,0.0,4.066642680433062,207.3996898227268,222.47138387891985,-0.1080873891711234,-0.1203028445442518,-0.1491801967223485,0.1212384502092996,-0.6061535477638245,88.72781588236491,63.006526544359,760.1272840711806
2022-02-12 21:00:00,0.0,0.0,0.0,0.0,0.0,4.0625048226780365,216.2143140157064,231.8769287109375,-0.1094810952742894,-0.1396122283405727,-0.1519338513414065,0.1189718908733791,-0.595871919227971,85.73816778394911,60.39625106387668,764.5206646389431
2022-02-12 22:00:00,0.0,0.0,0.0,0.0,0.0,4.061439010832045,246.3577029334174,262.5200939602322,-0.1096209481358528,-0.1403307921356625,-0.1527633234858512,0.1161554737223519,-0.5678288910124037,83.82957193586562,57.99141633775499,767.2092375013564
2022-02-12 23:00:00,0.0,0.0,0.0,0.0,0.0,4.059871640470292,285.02411261664497,301.6364447699653,-0.1119695117076238,-0.1394482672214507,-0.1558304414153098,0.1140625238418579,-0.5323206020726098,82.55304828219944,55.781732167138,770.0858344184028
2022-02-13 00:00:00,0.0,0.0,0.0,0.0,0.0,4.058887814150916,316.9264399210612,333.9208775838216,-0.1169945696989694,-0.1430989146232605,-0.1575858359535535,0.1115161544746823,-0.5036458387970925,81.99363458421496,53.56867313385009,773.1939646402994
2022-02-13 01:00:00,0.0,0.0,0.0,0.0,0.0,4.057262571652731,336.3416280958388,353.6386007520888,-0.1250193148851394,-0.1479166984558105,-0.1619068071246146,0.1087962779733869,-0.4853105747037464,81.66103988223605,51.534529293908015,775.7764256795248
2022-02-13 02:00:00,0.0,0.0,0.0,0.0,0.0,4.055675910578834,342.59066543579104,360.11123699612085,-0.1523196306493547,-0.1582947457830111,-0.1674045140544573,0.1065538071923785,-0.4779610138800409,81.58677173190647,49.59506791432698,778.7856641981336
2022-02-13 03:00:00,0.0,0.0,0.0,0.0,0.0,4.054585985342661,330.86773393419054,348.5596733093262,-0.1821277024017439,-0.1712336308426326,-0.178211807873514,0.1038194265630509,-0.486246142619186,81.32153458065457,47.62458202573988,780.8569422403972
2022-02-13 04:00:00,0.0,0.0,0.0,0.0,0.0,4.056650091542138,277.05536295572915,294.6911968655056,-0.2076003094514211,-0.1771894322501288,-0.181428438756201,0.1016348401705424,-0.5257764301366277,82.00601164499919,45.72723772260878,781.756357828776
2022-02-13 05:00:00,3191.550941297743,879.3547254774305,0.0,0.599199459122287,0.0,4.057696612675985,247.86201061672637,265.4980039808485,-0.2307291640175713,-0.184003652466668,-0.1877603928248087,0.0986690047714445,-0.571585650410917,83.28623383839926,45.77867824766371,781.939599609375
2022-02-13 06:00:00,29278.031168619797,5739.67252468533,22.82367219215052,5.153677995999654,1.2280574709177017,4.062360142336951,270.3350052303738,287.61734890407985,1.3059799273808796,-0.1790219662917984,-0.178014075424936,0.0972222089767456,-0.6727671641442511,95.03391816880968,62.37364965014987,727.2858796861436
2022-02-13 07:00:00,25002.82186957465,6176.34549967448,49.95547207726373,34.64104300075107,21.278613652123344,4.076109210650126,259.50488696628145,276.1051621331109,3.4989534980720944,0.4132667905754513,-0.048799180984497,0.0972222089767456,-0.2841869210203488,100.0141485002306,83.9465986251831,645.4234180026584
2022-02-13 08:00:00,30090.06060655382,6549.9927069769965,49.62786170111762,78.38549705081516,21.31775657071008,4.01645928952429,249.87557932535807,265.69412206014,3.6911651213963834,2.816430352628231,0.0987171934710609,0.0983699967463811,-0.1387538587053617,99.94084616767036,92.17833703358968,563.0835254245334
2022-02-13 09:00:00,33997.97384982639,6451.960339355469,49.98521120283339,77.26184751722548,22.32011965115865,4.12604650788837,236.06770829094785,263.382522922092,3.801871150069767,3.700950039757623,-0.0704234207669893,0.102155676152971,0.051615548464987,100.01752484639483,91.75813708835176,458.7480710347493
2022-02-13 10:00:00,33951.388682725694,6424.177753363715,52.37405160268148,58.62975840038723,15.855034719738695,4.15792823765013,312.71508407592773,338.9371142493354,3.428877319229973,2.919801300764084,-0.0925829453600777,0.1059316909975475,-0.0223090259565247,99.9963051478068,93.08497439490424,358.42254986233183
2022-02-13 11:00:00,31488.461691623263,6313.022056749132,50.71783396402995,55.18486342959934,14.22493908935123,4.187475858794318,192.80060488382972,206.1045207977295,2.963329479429457,2.867100699742635,-0.1135127299361758,0.1109808786047829,-0.2364535103241602,100.01848968929714,97.86265460120308,260.2261762407091
2022-02-13 12:00:00,24318.685129123263,5976.204437934028,49.95193566216363,49.61339393191867,21.58251351250542,4.20925448205736,150.85198029412166,159.50761937035458,2.972699674632814,3.4555121653609806,-0.1337818251715766,0.1160156382454766,-0.3586564431587855,99.94695457882352,83.84580749935574,138.42351449330647
2022-02-13 13:00:00,27603.76915147569,5446.782138400607,49.97862038082547,34.24712261093988,21.78763182957967,4.223032424185012,44.43930043114556,55.10706016752455,2.9009066455894046,3.1617814428276487,-0.1526861609684096,0.1204523911078771,-0.3730613405505816,99.90998109181722,70.7532795270284,103.79292040930854
2022-02-13 14:00:00,25000.398502604166,5661.675317382813,49.96825210783216,29.19994201130337,21.66039729118347,4.236617471112146,42.2736627260844,54.06619626151191,2.9432629254129203,3.2829041222731274,-0.1684895813465118,0.124850496980879,-0.4237750775284237,99.96624473995632,85.66293714311388,80.14564090834723
2022-02-13 15:00:00,26788.99043511285,6225.682415093316,49.99429359436035,30.409352106518217,21.78658692042033,4.24660965734058,42.52636335160997,54.31696793238321,3.262056303686566,3.427898338105944,-0.1841869062847561,0.1293643567297194,-0.4077305196060075,99.99823472764756,89.71434548695882,99.39718357721964
2022-02-13 16:00:00,30001.19340277778,7533.74319797092,45.280269400278726,46.929092746310765,22.09828398492601,4.250786096519895,42.21225566864014,54.02198959986368,3.602478788958656,3.575472601254781,-0.1978395212027762,0.1319492406315273,-0.3374710644284884,100.0098077774048,92.36834545135498,91.24469513893128
2022-02-13 17:00:00,29999.42116970486,7425.043454318577,34.52120298279657,43.612397034962974,22.065329684151543,4.223066198825836,41.50237891938952,53.74389114379882,3.5464264776971604,3.543537794219123,-0.2232880017823643,0.1305506640010409,-0.3283854145142767,99.22228734758166,91.32619546254476,207.95476428137889
2022-02-13 18:00:00,29999.13175998264,7368.921179199218,38.90737517144945,39.09907088809543,21.719955841700237,4.196566338009305,41.04456020991008,53.84034111234876,3.60434027115504,3.670929769674937,-0.2452112257480621,0.1288194179534912,-0.4106770836644702,99.33545701768664,91.01337263319228,176.21527758704292
2022-02-13 19:00:00,29996.78080512153,7292.856637912327,50.14170207977295,33.47535687022739,21.957545985115896,4.175559405485789,40.48161007563273,53.7028997739156,3.611024305555556,3.636009845468733,-0.2668161721693144,0.1270206822289361,-0.3551166989737087,100.0036994934082,90.76983672247992,183.1018515268962
2022-02-13 20:00:00,29996.817008463546,7126.895265028212,41.028163528442384,26.92796743710836,22.082208463880757,4.161878001689911,40.146283351050485,53.56385073131984,3.55085359679328,3.553761597474416,-0.285754237903489,0.1251253896289401,-0.3303240643607246,100.01398720211454,89.21617825826009,177.0760993745592
2022-02-13 21:00:00,31842.302897135414,6965.74436577691,43.484037431081134,18.22249548435211,21.843251784642536,4.153317811754015,39.88361651102702,53.40551152759127,3.5949700991312663,3.641160297393799,-0.3021219220426347,0.1239534788661533,-0.3757957085967064,100.0175239774916,84.2714771270752,183.6082177903917
2022-02-13 22:00:00,30481.77092013889,6875.577521430121,54.559059863620334,8.867589375707839,21.946775113211743,4.148446906937493,39.78427233166165,53.481867874993206,3.631037788920932,3.657151814301809,-0.3163435596558783,0.1232638359069823,-0.3516010814242892,99.99598384433322,83.26855131785075,123.80883519914416
2022-02-13 23:00:00,29995.912999131942,6746.454256184896,48.42544379764133,2.949942124717765,22.048289463255145,4.145529588063558,39.310700013902455,53.06471899880302,3.5968074904547795,3.605603822072347,-0.3176552787423133,0.1225838849941889,-0.3166329062647289,100.00916489495172,81.19341638353136,108.05844881269668
2022-02-14 00:00:00,24049.65989583333,5687.938878038194,52.98562891218398,13.708044003446895,21.65292207400004,3.986998367971844,73.44682380888197,87.43891463809543,0.7030815897716416,3.41386476887597,3.1497685107919904,0.1215953038798437,-0.3882619634270668,99.73138675689697,80.68608498043484,88.00636626349554
2022-02-14 01:00:00,29998.37216796875,7351.426293945313,48.57671054204305,24.1050186475118,22.039367781745064,4.105815863609314,54.7402263323466,68.73071024152968,0.368967005610466,3.4915461394521925,3.6331790155834622,0.1229986068275239,-0.303886952665117,100.02652490403916,80.05272640652127,225.3809800889757
2022-02-14 02:00:00,25705.11400282118,6176.657775200738,52.6578575876024,28.739069000879923,21.595856057273014,3.992988052633073,65.22665886349148,79.13853527704875,1.6163146293825574,1.15490932961305,3.621894281440312,0.1216242379612392,-0.3850405153301027,100.01061132219102,86.1083784951104,363.3656461503771
2022-02-14 03:00:00,32998.40802951389,7421.102147081163,45.1827738655938,30.044206862979465,22.22375004026625,4.100014368693033,52.93531373341878,66.87242800394694,3.429557286368476,0.5164930555555556,3.644579463534885,0.1215277910232543,-0.2436631989147928,100.02716768052844,90.43161737653944,616.0325020684136
2022-02-14 04:00:00,32995.912353515625,7382.390542263455,38.51224931081136,29.19945860968696,22.1973863389757,4.096600202719371,37.8295395957099,51.685474173227945,3.4208333055178324,-0.1108217606941859,3.6101321538289386,0.1204716970523198,-0.2763117303450902,100.02234581841364,90.78703666263156,614.8726859198676
2022-02-14 05:00:00,33732.38557400174,7239.190270996094,44.6219136873881,28.4512439303928,21.8883420891232,4.08867671224806,36.946695221794975,51.10918068355984,3.539964330196381,-0.1298466480440563,3.6072675466537474,0.1184848003917269,-0.348881179259883,99.96752902136907,90.90872626834448,662.0900841606988
2022-02-14 06:00:00,26962.23996310764,7551.6264431423615,51.34315530988905,33.167759805255464,21.83264230622186,4.081727404064602,36.30433413187663,50.79089490042792,3.5656249953640837,-0.1359326673878563,3.640282596482171,0.115311547451549,-0.3558449031578169,100.0112536960178,90.91274494594998,571.3276421440972
2022-02-14 07:00:00,25000.00048828125,7835.41061469184,49.98424661424425,50.67627957661946,21.63178364965651,4.083063280582428,36.10307405259874,50.5634332868788,3.652112266752455,-0.1399064209726121,3.641189244058397,0.1132571366098192,-0.41058063407739,100.01237886216906,90.8195070054796,490.3814614189996
2022-02-14 08:00:00,24999.204871961807,8035.230971950955,49.99863372378879,67.71219126383464,21.638776344723173,4.094931497838762,36.95087456173367,51.278774134318034,3.654272753662533,-0.1392264233695135,3.6405188971095614,0.1129050811131795,-0.4211805550588501,100.01350396474204,90.71517912546794,404.1256757948135
2022-02-14 09:00:00,29506.87197265625,7899.2971693250865,50.10038942760892,65.60804078843859,21.899996847576567,4.115075245168474,37.477816348605685,51.26993221706815,3.5087770018312665,-0.1417920115921232,3.6209153175354,0.1145013875431484,-0.3414592992928293,100.02411558363173,90.47952194213867,310.26234563191736
2022-02-14 10:00:00,29997.070149739586,7845.841779242622,49.911346424950494,63.064075300428605,21.631140722168816,4.136308858129714,38.49215514924792,51.740933005015066,3.582142166296641,-0.1452691197395325,3.626398509078556,0.1159481108188629,-0.3871190205216407,99.99453695085312,90.60828230116104,269.6469910091824
2022-02-14 11:00:00,29999.63824327257,7805.172253417969,49.99461508856879,59.94301367865668,21.928932020399305,4.155680933263567,39.35828205744426,52.13557738198175,3.561921283933851,-0.1401861533522605,3.6187307092878553,0.1189718908733791,-0.3689043222202195,100.01607619391548,90.75649113125272,317.652874162462
2022-02-14 12:00:00,29998.37234700521,7751.396091037326,49.99879450268216,56.33961879942152,21.934960163964167,4.170857444074419,40.09773688846164,52.51414678361681,3.5624035464392767,-0.1371527910232543,3.616232642862532,0.1224102854728698,-0.3799189799361758,100.01141522725425,90.8016621907552,261.33777050442166
2022-02-14 13:00:00,25087.311980732284,6083.933730061849,49.97066314485338,19.323559732279843,21.74238043891059,4.180266242557102,43.89724797142877,56.22669163809882,3.6144386649131777,-0.1394386397467718,3.633212786250645,0.1256896426280339,-0.3900173602832688,100.01639849344888,88.82539162105984,172.94077843560112
2022-02-14 14:00:00,0.0361689805984497,0.0,23.85207695838892,0.0,14.159754334555732,4.074768526024289,138.57767469618057,151.46042330000137,2.290441750983397,-0.1442033078935411,2.071609761648708,0.1286554581589169,-0.4051070617304907,98.61786289215088,83.20039206610785,175.77883826361762
2022-02-14 15:00:00,2940.610536024305,683.9313300238715,6.54939880327632,0.142746915254328,12.186856797627277,3.981081184413698,191.60815383063425,204.6320412105984,2.2662326253122758,-0.1458960519896613,0.4117380511429575,0.1317225747638278,-0.3418451037671831,94.19270911746555,74.55793469746908,429.1473823547364
2022-02-14 16:00:00,24575.52081705729,6308.5322709825305,31.749614236524536,27.725694498750897,0.0,4.109018121825324,288.739069281684,301.9868839263916,0.9240837275981904,0.0771315389209323,-0.0728925398654407,0.1344135787751939,-0.3381896225942505,87.19280562930636,42.92100695504082,370.1437131245931
2022-02-14 17:00:00,20881.9807820638,7894.722968207465,52.8559028784434,42.98104746076796,18.844360794292555,4.090036635928684,283.0700236002604,296.5695706685384,0.3443913992908265,3.131293410725064,-0.0951437128914727,0.1332368837462531,-0.2644965259565247,95.46199876997206,66.48421382904053,307.10840979682075
2022-02-14 18:00:00,23634.802132161454,7143.529363335503,49.12551457087199,28.7400334543652,21.23754182656606,4.077792235215505,239.99646254645447,254.0002859327529,0.2472704466846254,3.3130063758956063,-0.1099585240085919,0.1302130977312723,-0.2497395815120803,99.6756054136488,65.02121895684137,245.09548645019527
2022-02-14 19:00:00,24903.53783501519,6574.635865614149,49.174462943606905,8.394740209438735,21.30553948349423,4.075380896197425,195.5420525444878,209.83635529412163,-0.0175299011998706,3.1685426341162786,-0.1228539819518725,0.127888705001937,-0.2577064037322998,99.60021345350478,45.862750975290936,170.1340661366781
2022-02-14 20:00:00,25001.95374891493,7277.302780490451,49.41309799088372,58.6751705593533,21.499324809180365,4.0727575381596886,253.78472264607748,268.6173793368869,-0.104132911728488,3.1724681781397925,-0.1676022340854009,0.1253375874625312,-0.2120418580041991,98.96572748819987,39.43785424762302,145.88879216512044
2022-02-14 21:00:00,25000.290028211806,7415.498421223959,49.31592390272353,63.01930643717448,21.527215226491293,4.072390980190701,211.5371011098226,226.40898297627768,-0.1143904129664103,3.1532455576790706,-0.3027247278226746,0.122723733054267,-0.2077353373169899,98.252958340115,37.731802537706166,164.40007616678875
2022-02-14 22:00:00,24995.877370876737,7336.420975748698,49.676649289660986,47.231787263022525,21.50503156979879,4.072916507720948,135.43885029686822,150.25157521565757,-0.1187499668863084,3.088893714878294,-0.3723138526082039,0.1203559607267379,-0.2951340645551682,98.06793439653184,36.10034163792928,244.8664152781168
2022-02-14 23:00:00,25001.338888888888,7012.051525878906,49.41566985978021,52.85188394122653,21.57053747706943,4.072916507720948,166.8431714799669,182.11564390394423,-0.1229504684607187,3.129007516304652,-0.4016203771034876,0.1184655096795823,-0.2623167435328166,98.37786134084064,40.71389487584432,210.4528358035617
2022-02-15 00:00:00,24997.10701497396,6597.3210951063365,44.54772691726684,51.38044947518243,21.697129037645126,4.0717208120558,171.48083847893608,186.8674446105957,-0.1275945292578803,3.1130738774935405,-0.4218171286914083,0.1160252700249354,-0.25903260409832,98.08786652882894,41.55623070398967,381.2765244377984
2022-02-15 01:00:00,24995.55177408854,6377.853728569879,39.35024424129063,22.609873297065494,21.652761544121635,4.071180820465089,152.69997473822698,168.19701699150934,-0.131597211294704,3.1278163578775198,-0.4628231131368213,0.1139660702811347,-0.2740354951885011,96.8311151928372,40.25093205769857,592.4455056084527
2022-02-15 02:00:00,15042.9326687283,2657.4917914496527,25.03110527048508,0.09436085437321,15.714538184801736,4.073075739542644,169.00848744710288,184.54861081441248,-0.1335117883152431,2.9588445199860467,-0.5052276240454779,0.1124999761581421,-0.3668113448553615,94.58542359670004,44.40538238949246,760.3901453653972
2022-02-15 03:00:00,23672.852159288195,5289.428964572483,51.99090149137709,1.5958558392607505,19.89655664232042,4.07739677561654,166.3966042836507,181.88979013231065,-0.1351514286465115,3.1674720426400502,-0.3811631942788759,0.1111206902398003,-0.2846305926640828,99.84777037302652,57.41592728296916,721.4192694769965
2022-02-15 04:00:00,28576.063606770836,5440.697326660156,48.83471582730611,8.185763878292507,20.54221297899882,4.08169846534729,223.1468616485596,238.06262876722548,-0.1433834912048445,3.5691406302981905,2.921783365971512,0.1100019050969017,-0.2444926722182168,99.9572428173489,69.5264270570543,626.4250576443143
2022-02-15 05:00:00,26482.747493489584,4295.475253634982,51.682741758558485,2.3019547154092126,21.24437379042308,4.086034001244439,190.5108670552572,205.80793435838487,-0.1619695160124036,3.68261960082584,3.8174382593896654,0.1088011013136969,-0.1983362265759044,100.02974173227946,68.90367815229628,567.8578336927626
2022-02-15 06:00:00,29426.142805989584,3914.4265882704,50.02692619959513,1.468380281991429,21.881751585006715,4.089453220367432,143.00507952372234,158.26340696546765,-0.1799141549401813,3.6305748528904394,3.751388891537984,0.1073928962151209,-0.2615354940295219,100.03231377071803,69.93360968695747,505.7460447523329
2022-02-15 07:00:00,29159.107356770837,3476.251422797309,49.95852644178603,2.943994337651465,21.867766258451677,4.090822805298699,93.3201516893175,108.28430436452231,-0.1972849271363682,3.5953269733322992,3.68968458308114,0.1059027910232543,-0.3029658572541343,100.0393863889906,72.07272381252713,403.9665318806966
2022-02-15 08:00:00,29144.965283203124,3667.050113254123,50.00538549423218,3.168081268337038,21.87122237417433,4.0991512378056845,54.517746957143146,69.1269611146715,-0.2102719704310099,3.5568431549602084,3.64099633163876,0.1059027910232543,-0.3433979541063309,100.03488527933756,73.75578534868029,310.4865935431586
2022-02-15 09:00:00,28232.85574544271,3456.5875912136503,50.0008040216234,0.2043145593255758,21.813512759738497,4.116160327858395,38.71592080858019,52.83806052737766,-0.219212990005811,3.576962765057881,3.624344144927131,0.1067611687713198,-0.3677469126052327,100.02347117529976,73.71190157996284,216.27604162428116
2022-02-15 10:00:00,29349.319965277777,3658.298377821181,50.01920993593004,19.41422329660919,21.85579022301568,4.132860705587599,38.635544904073086,52.3445547633701,-0.2259789771503872,3.582011968559689,3.60752315123876,0.1083091881540086,-0.4396701390544573,100.02234670850966,88.64888780381945,124.1970489078098
2022-02-15 11:00:00,30023.58226453993,4108.575686984592,50.00144703123305,69.97010041342841,21.916875664393107,4.153409534030491,39.24093378914727,52.45145433213976,-0.2296826534801059,3.5822386344273887,3.603337211079068,0.111250928375456,-0.3737847235467699,100.03504649268255,94.17325814565022,40.33805938694212
2022-02-15 12:00:00,30002.64037000868,4155.777423773871,49.98730092578464,75.65152375963,21.92587774064806,4.171199852890439,40.01543214586046,52.78179718653361,-0.2325568560096952,3.5929446458816527,3.603674770726098,0.1143277539147271,-0.3530864189068476,100.0337597105238,92.1891077041626,141.7848188612196
2022-02-15 13:00:00,29998.046983506945,4170.951481119791,50.03215040630764,73.32569779290094,21.9337545077006,4.186935811572605,40.700552982754175,53.063915167914494,-0.2332513160175747,3.602092985312144,3.605271045366923,0.1180266459782918,-0.343311149544186,100.0265263663398,91.5199022716946,58.83487672275966
2022-02-15 14:00:00,29981.91573893229,4116.981416151259,50.029417440626354,62.42058900197347,21.9320665412479,4.198996796872881,40.96643517812093,53.16840347713895,-0.2290798591242896,3.60637538962894,3.6056761251555542,0.1205681439903047,-0.347617669403553,100.0324739668104,91.34403792487252,53.71093762781885
2022-02-15 15:00:00,25584.59998372396,3928.9846469455297,50.14467612372504,29.55592533747355,21.644563335842555,4.204070244895087,40.61921306186253,52.90879047181871,-0.2349440450469652,3.501287624902196,3.61725019481447,0.1230034291744231,-0.4311246123578813,100.03922523922392,91.91326014200848,53.77845295005375
2022-02-15 16:00:00,10376.591585286458,1640.9541514078776,49.9053177409702,13.07500661338369,21.005337211820816,1.2620852185620202,138.10153047773574,151.18071644041274,-0.2718508890933461,1.5589795493417316,3.686805566151936,0.1232638359069823,-0.3721016549401813,100.2133197148641,89.8987270143297,165.39834454854326
2022-02-15 17:00:00,2871.202303957939,428.57952067057306,36.05155289438036,0.0070730452943179,20.980179866154987,0.9299334069093068,191.7923736572266,205.32085863749185,-0.3268325611948967,0.4855758072601425,3.685624045795865,0.1220727162228689,-0.3352044719788764,99.63027498457168,84.66435165405274,287.14313411712646
2022-02-15 18:00:00,0.0361689805984497,0.0,2.3361143336320915,0.0,14.57626035577721,1.5414110759894053,168.488940472073,182.69434780544705,-0.3655478404627906,-0.0905285303791364,2.353641004032559,0.1192467812034818,-0.4184268986185391,93.0758098602295,80.22858818901909,469.61806047227645
2022-02-15 19:00:00,0.0723379611968994,0.0,0.0,5.269659854885605,1.0249485651652008,4.122492302788628,166.85474594963924,181.6808149125841,-0.4141396603650517,-0.1090181294414732,1.3129388474755816,0.1168981552124023,-0.5631413971384366,91.28022043440076,76.25835880703396,566.0976081000434
2022-02-15 20:00:00,21089.66302625868,4624.2500501844615,12.060667430599114,24.987702549828423,0.5906796954572204,4.10671288172404,199.05767720540365,214.42901178995768,-0.4641107246279716,0.0915557684169875,-0.0566357874208026,0.1139274888568454,-0.5187065992090437,95.1562502331204,78.72813896603054,537.5868059794108
2022-02-15 21:00:00,30008.427332899304,6165.070426432291,43.62373000250922,34.107188839382594,18.42889989839039,4.101499631669786,211.13747312757704,226.27073533799916,-0.4732638716697693,2.956274114714728,-0.1065152458018726,0.1128472089767456,-0.2937017750408914,99.0571977827284,87.28105695512559,397.2391010708279
