Date,CDU4:02F001 Stanlow,CDU4:02F002 Stanlow,CDU4:02F003 Stanlow,CDU4:02T003 Stanlow,CDU4:02T071.SP Stanlow,CDU4:02T260 Stanlow,CDU4:13Q001 Stanlow,CDU4:D4DCASA Stanlow,CDU4:02Q001 Stanlow,CDU4:02T071 Stanlow,COIL_SUM
2020-08-11 19:00:00,0.27294684470680475,0.7475822478927491,0.3939020642287283,0.649898270062476,0.6939610654496278,0.45967110415035295,0.27494326035420275,0.018518518518518517,0.10635043501120689,0.6527199632801,0.3035728061124605
2020-08-11 20:00:00,0.2017815810451995,0.7858049141503446,0.44640214999592187,0.6452764719386819,0.6911749282001356,0.46025841816758106,0.25657200784506434,0.01844135802469136,0.10443567508125995,0.6508462614877701,0.3480834537495645
2020-08-11 21:00:00,0.19570636011711554,0.8136355509067063,0.5000830881299896,0.6371272441895688,0.6890319464043646,0.46084573218480873,0.2369959151930109,0.0183641975308642,0.10263253479201895,0.6557566932521426,0.3808969100799102
2020-08-11 22:00:00,0.12133411565058844,0.8211254119165968,0.5179847505930215,0.6385959297844817,0.6877160651312311,0.4749412685982777,0.22250234684792952,0.01828703703703704,0.10988923297609565,0.6507694268513435,0.40316810265897773
2020-08-11 23:00:00,0.14512590381978838,0.8239997334301704,0.5419928418343063,0.6391176636035223,0.689246331555605,0.48903680501174707,0.18559125934143378,0.01820987654320988,0.1146248802964841,0.6574552476219115,0.41808662977973543
2020-08-12 00:00:00,0.17943789621051442,0.8006504487423124,0.508133425789177,0.6533540469381631,0.6881070027599643,0.49960845732184866,0.18139485627350393,0.018132716049382717,0.13081011567985035,0.6575820627671658,0.40845263300431767
2020-08-12 01:00:00,0.22344328858449483,0.7950402855483275,0.4949625956762078,0.6482432090095045,0.6857705090122623,0.49960845732184866,0.1814127739657299,0.018055555555555557,0.11810396739596452,0.6535707951798231,0.40732312316844665
2020-08-13 19:00:00,0.37781636002890234,0.7626960410645273,0.42943908210877546,0.657730737841905,0.712849456955011,0.43265465935787084,0.1974079549110892,0.014814814814814815,0.10789607917762989,0.6766711511372088,0.32479315932684716
2020-08-13 20:00:00,0.3762522355722641,0.8089225337111642,0.4976884999408586,0.6430738350913923,0.6968567559341894,0.3868441660140962,0.21364698958984685,0.014814814814814815,0.10166548844992784,0.654210390254454,0.35895539564039836
2020-08-13 21:00:00,0.3819275582347217,0.8330602152936172,0.5344649420304133,0.6389992212168358,0.689178307289998,0.41503523884103455,0.19991746551941775,0.014814814814814815,0.11498760857563273,0.6543490696796277,0.3900388187009083
2020-08-13 22:00:00,0.3685638013890273,0.8448802485284831,0.5552614814718377,0.6366883221549384,0.6847254202265987,0.412685982772123,0.20281357675531625,0.014814814814814815,0.10535501156390858,0.6524377054283197,0.4112469537158536
2020-08-13 23:00:00,0.3531140611704915,0.846897650481892,0.5670347437986512,0.6343774230930415,0.683410315486177,0.4103367267032114,0.18733397050739903,0.014814814814814815,0.11129560198307087,0.6506650206021853,0.4193712473830622
2020-08-14 00:00:00,0.3327047661488634,0.851977235503295,0.5792041933028451,0.6296334629043012,0.6830235090114742,0.40798747063429985,0.18139245912193624,0.014814814814814815,0.10993929885759701,0.6504708694069419,0.4225384955610778
2020-08-14 01:00:00,0.33034309505850157,0.8562995620814963,0.5876479444704821,0.6248895027155605,0.6822834888672062,0.40270164447924905,0.18168611018897007,0.014814814814814815,0.11550089365461969,0.6508918820531489,0.4191521263028246
2020-08-14 19:00:00,0.37141599220012267,0.7604347258962624,0.4138321822065645,0.6543900752197251,0.693646141055047,0.41503523884103455,0.1990379324408877,0.014814814814814815,0.09680711354668958,0.6490986800415279,0.32155952897127604
2020-08-14 20:00:00,0.39712579918745405,0.8139978221912257,0.4967453410545841,0.6423075161124059,0.6906401767130648,0.40798747063429985,0.20233571859963806,0.014969135802469138,0.09440306531386233,0.6568525347810259,0.3607739090580364
2020-08-14 21:00:00,0.3996595492020661,0.8299468492841305,0.5286793390453437,0.6427130263002132,0.6884198833204467,0.4220830070477688,0.19660031930852417,0.015123456790123457,0.1099224769096303,0.6526125620948426,0.3912581504450534
2020-08-14 22:00:00,0.3543789273643168,0.8438902047095217,0.5547465612586597,0.6393069756496808,0.6877825984540298,0.41855912294440145,0.19082209639372855,0.015277777777777779,0.10972804852798013,0.6529526281635296,0.4083505614212255
2020-08-14 23:00:00,0.30232640035540026,0.8495496802460728,0.5680771195434573,0.6362317805917106,0.6835407005054748,0.41503523884103455,0.18676538504936446,0.0154320987654321,0.11050089312048883,0.6535658812925713,0.41451966558463593
2020-08-15 00:00:00,0.2543980514084369,0.8425333136429046,0.5640314994312121,0.6344416364861543,0.686051753630041,0.4115113547376672,0.1887870179394402,0.015586419753086419,0.1128673266820549,0.6543324477038728,0.4125781522809724
2020-08-15 01:00:00,0.24006369732398453,0.8392857783996349,0.5627586673779379,0.6321307374242571,0.6858420758201031,0.40798747063429985,0.18550068094644678,0.015740740740740743,0.11519654579602034,0.656965341997235,0.404704170585813
2020-08-15 19:00:00,0.21232145792803075,0.8039344574912067,0.5123104591460648,0.6473169438653565,0.68233984307225,0.47611589663273346,0.2028181998333396,0.018518518518518517,0.10766098861667017,0.6541541145456882,0.41435974005510756
2020-08-15 20:00:00,0.21335433995927766,0.826844663977731,0.542092179428975,0.6370997055189451,0.6918815729684251,0.4737666405638219,0.17611059973565135,0.019135802469135803,0.11740306777086496,0.6574828227192069,0.4127980788858068
2020-08-15 21:00:00,0.20224824637014055,0.7989255205956455,0.5039074383615656,0.643929556863635,0.6846194390420086,0.4714173844949108,0.16328219695142399,0.019753086419753086,0.12371885791924098,0.6564636877869057,0.40389907636374867
2020-08-15 22:00:00,0.19251255939040834,0.79781069313459,0.4971138942987241,0.6459879093489609,0.6877319809457045,0.478465152701645,0.1709640231987931,0.020370370370370372,0.111590710170548,0.6571516753454358,0.4128650072879412
2020-08-15 23:00:00,0.18808509637527873,0.7920638857516656,0.49302716347521836,0.6429504331336928,0.6916110910940398,0.4855129209083797,0.14877101126276393,0.020987654320987655,0.12074639646385221,0.6534944676764236,0.4183633797577835
2020-08-16 00:00:00,0.16001216285848646,0.7982956608863191,0.4918323365726227,0.6434244637104924,0.6870960192910287,0.49256068911511397,0.16689996564454312,0.021604938271604937,0.11507447220438438,0.6633593308487193,0.4133138272799588
2020-08-16 01:00:00,0.1751305039460102,0.7800039676832698,0.47245682074197304,0.6464092118549933,0.6854995922795579,0.478465152701645,0.13467996557421413,0.022222222222222223,0.11969344068634435,0.6494211619216617,0.4270245857523307
2020-08-16 07:00:00,0.13576030357376345,0.7961925437901519,0.4732080277868864,0.6404878756108265,0.685258245912542,0.43617854346123774,0.15127116006042052,0.02592592592592593,0.11491332181170377,0.6556707448969363,0.3883190939016721
2020-08-16 08:00:00,0.1591183343406664,0.7831809256744681,0.45783100262474297,0.6451096737346207,0.6831957129057766,0.45027407987470713,0.14750748180761986,0.02592592592592593,0.11865207976199998,0.6540284644718048,0.38727193524451
2020-08-16 09:00:00,0.11798108844087082,0.7889748787698309,0.46092799276803875,0.6440149136910653,0.6853945739955325,0.4526233359436187,0.1456988722800489,0.02592592592592593,0.11540306755721275,0.6540668871970996,0.3928872200998996
