,Mode,ProgressType,Type,StateType,LoadingPosition,Plan,ShipmentType,EquipmentType,EquipmentLength,EquipmentWidth,EquipmentHeight,MinTemp,MaxTemp,TotalValue,Miles,TotalWeight,Tarps,Repeat,TankerUnload,TankerVolume,TankerVolumeUnit,NumStops,TotalPallets,LoadCommodityMasterLinkID,Concealed,Team,Private,Rolled,TankerContainer,TankerLiquid,TankerFood,TankerReefer,TankerHazMat,Hot,Liquor,TWIC,TMSPrivateCarrier,Govt,HRHV,Seal,OriginFacilityID,DestinationFacilityID,OriginCityID,GeneralOriginCityID,DestinationCityID,GeneralDestinationCityID,OriginLatitude,OriginLongitude,DestinationLatitude,DestinationLongitude,TotalRateUSD,NormalizedRank,Normalized_EQ,BizUnit,BookType,BuildType,SalesStatus,IsCustomerHighPriority,IsCommodityStackable,CommodityID,TimeTravel,TimeNegotiate,LoadDate-Weekday,LoadDate-Month,LoadDate-Day,DelDate-Weekday,DelDate-Month,DelDate-Day,CreateDate-Weekday,CreateDate-Month,CreateDate-Day,MXCrossBorder,CACrossBorder,Volume_Last_30,Avg_Cost_Last_30,Avg_Rate_Last_30,NTIBooked,NTIAssumed,TenderVolume,S/D Ratio,Avg_Weight_Last_14,Avg_Dist_Last_14,USD/Mile,Avg_Cost_Last_14,Avg_Rate_Last_14,Cost_Volatility_Last_14,Rate_Volatility_Last_14,TRUCKD11,DJTA,DTB3,GASREGW,IPG2122N,IPG3361T3S,GDP,PPIACO,BUSINV,PCU48414841,TotalCostUSD
19,2,8,2,1,2,0,0,1167.910096153846,53,0,0,-9999,-9999,100000.0,1314,2909,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,462533,45180,25321,25321,4044,1558501,27.508,-99.503,29.146,-80.998,997.49,1573.1394940476162,1286.4484196013289,1399.5416605670102,1519.4634615384616,1779.7798430493274,730.8488475429045,0,0,0,6,13,1314.1808751456006,12,29,1294.1646087682607,1,4,1416.4212975796179,12,16,0,0,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137,748.11
20,1,8,1,1,2,0,1,1167.910096153846,53,102,110,-9999,-9999,100000.0,831,40000,0,28250154,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101,5101,28344,28344,28344,28344,44.089,-87.658,44.089,-87.658,2861.81,1573.1394940476162,1286.4484196013289,1399.5416605670102,1519.4634615384616,1779.7798430493274,1308.3057209302324,0,0,0,1,4,1668.8504678300908,12,20,1294.1646087682607,12,21,1416.4212975796179,12,16,0,0,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137,2200.0
21,1,8,1,1,2,0,0,1167.910096153846,53,0,0,-9999,-9999,100000.0,232,21360,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1011263,40620,22433,22433,18429,18036,40.214,-77.009,40.821,-73.214,1296.88,1573.1394940476162,1286.4484196013289,1399.5416605670102,1519.4634615384616,1779.7798430493274,1308.3057209302324,0,0,0,1,5,1550.2283474552798,12,21,1427.422701513106,12,22,1416.4212975796179,12,16,0,0,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137,1115.5
22,2,8,2,1,2,0,5,1167.910096153846,53,0,0,-9999,-9999,29284.0,13,1080,0,0,0,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153816,1130140,13571,8406,13177,13177,39.107,-94.591,38.812,-94.532,5.0,1573.1394940476162,1286.4484196013289,1399.5416605670102,1519.4634615384616,1779.7798430493274,730.8488475429045,0,0,0,1,3,1401.0065502312582,12,19,1273.2295865157516,12,20,1416.4212975796179,12,16,0,0,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137,0.0
23,2,8,2,1,2,0,5,1167.910096153846,53,0,0,-9999,-9999,20000.0,698,3740,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154626,994914,41921,41728,16273,16273,49.882,-97.14,40.811,-96.717,5.0,1573.1394940476162,1286.4484196013289,1399.5416605670102,1519.4634615384616,1779.7798430493274,730.8488475429045,0,0,0,9,3,1401.0065502312582,12,19,1294.1646087682607,12,28,1416.4212975796179,12,16,0,0,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137,0.0
24,2,8,2,1,2,0,5,1167.910096153846,53,0,0,-9999,-9999,1493.25,627,316,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154080,1130140,20311,19668,13177,13177,39.926,-83.818,38.812,-94.532,5.0,1573.1394940476162,1286.4484196013289,1399.5416605670102,1519.4634615384616,1779.7798430493274,730.8488475429045,0,0,0,2,3,1401.0065502312582,12,19,1294.1646087682607,12,21,1416.4212975796179,12,16,0,0,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137,0.0
25,1,8,1,1,2,0,0,1167.910096153846,53,0,0,-9999,-9999,100000.0,900,28078,0,0,0,0,1,2,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1114763,196732,18271,18271,5014,5762,43.098,-77.442,42.518,-92.453,1887.34,1274.8449962365594,1286.4484196013289,1399.5416605670102,1519.4634615384616,1779.7798430493274,1985.6995173583368,0,0,0,2,5,1550.2283474552798,12,21,1813.7385626183266,12,23,1416.4212975796179,12,16,0,0,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137,1675.0
26,2,8,1,1,0,0,1,1167.910096153846,53,0,0,-9999,-9999,100000.0,2169,2448,0,0,0,0,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325271,1422689,17771,17781,9071,9071,39.524,-119.815,39.059,-84.708,829.25,1274.8449962365594,1286.4484196013289,1399.5416605670102,1375.6961381525407,938.3743616519242,1308.3057209302324,0,0,0,11,0,1141.523498944311,12,16,1273.2295865157516,12,27,1416.4212975796179,12,16,0,0,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137,729.45
27,1,8,1,1,2,0,0,1167.910096153846,53,0,0,-9999,-9999,100000.0,225,41800,0,0,0,0,1,2,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27950,1352652,17312,17312,22166,22166,39.486,-75.026,40.485,-78.01,878.04,1274.8449962365594,1286.4484196013289,1399.5416605670102,1375.6961381525407,1779.7798430493274,1308.3057209302324,0,0,0,1,11,1668.8504678300908,12,27,1294.1646087682607,12,28,1416.4212975796179,12,16,0,0,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137,873.0
28,1,8,1,1,2,0,0,1167.910096153846,53,0,0,-9999,-9999,100000.0,397,43682,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22403,37873,2643,2643,2564,2817,37.726,-122.151,34.126,-117.625,777.29,1573.1394940476162,1286.4484196013289,1399.5416605670102,1375.6961381525407,1779.7798430493274,730.8488475429045,0,0,0,1,4,1668.8504678300908,12,20,1294.1646087682607,12,21,1416.4212975796179,12,16,0,0,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137,768.0
29,2,8,2,1,2,0,5,1167.910096153846,53,0,0,-9999,-9999,1633.0,530,126,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92030,1130140,6539,6536,13177,13177,41.857,-88.048,38.812,-94.532,5.0,1573.1394940476162,1286.4484196013289,1399.5416605670102,1519.4634615384616,1779.7798430493274,730.8488475429045,0,0,0,1,3,1401.0065502312582,12,19,1273.2295865157516,12,20,1416.4212975796179,12,16,0,0,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137,0.0
30,2,8,2,1,2,0,5,1167.910096153846,53,0,0,-9999,-9999,120000.0,802,879,0,0,0,0,1,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153780,1130140,20323,20049,13177,13177,41.161,-81.438,38.812,-94.532,5.0,1573.1394940476162,1286.4484196013289,1399.5416605670102,1519.4634615384616,1779.7798430493274,730.8488475429045,0,0,0,2,3,1401.0065502312582,12,19,1294.1646087682607,12,21,1416.4212975796179,12,16,0,0,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137,0.0
